account_id,display_name,email,account_status,app_role,privileged,created_date,last_login_date
LFUJIMOTO,Laleh Fujimoto,Laleh.Fujimoto@BiTermTest.com,Enabled,Read Only,No,1998-06-29,2026-06-15
XPIOTROWSKI,Xiu Piotrowski,Xiu.Piotrowski@BiTermTest.com,Enabled,Read Only,No,1993-12-01,2026-07-01
RKURODA,Rafael Kuroda,Rafael.Kuroda@BiTermTest.com,Enabled,Read Only,No,1993-10-18,2026-06-10
NOZTURK,Nayeli Ozturk,Nayeli.Ozturk@BiTermTest.com,Enabled,Standard User,No,1987-09-23,2026-07-04
YEVHEN.MAZUR,Yevhen Mazur,Yevhen.Mazur@BiTermTest.com,Enabled,Standard User,No,2020-07-20,2026-07-13
EAMON.ZIELINSKI,Eamon Zielinski,Eamon.Zielinski@BiTermTest.com,Enabled,Power User,No,2020-07-13,2026-06-30
FEMI.LAI,Femi Lai,Femi.Lai@BiTermTest.com,Enabled,Read Only,No,2021-06-14,2026-06-15
CUAUHTEMOC.AXELSSON,Cuauhtemoc Axelsson,Cuauhtemoc.Axelsson@BiTermTest.com,Enabled,Power User,No,2019-09-23,2026-06-22
MING.ENGSTROM,Ming Engstrom,Ming.Engstrom@BiTermTest.com,Enabled,Administrator,Yes,2019-08-26,2026-06-27
YAN.NAKAMURA,Yan Nakamura,Yan.Nakamura@BiTermTest.com,Enabled,Standard User,No,2019-08-12,2026-06-28
UMAR.TOURE,Umar Toure,Umar.Toure@BiTermTest.com,Enabled,Standard User,No,2012-06-18,2026-07-17
MOBIORA,Marta Obiora,Marta.Obiora@BiTermTest.com,Enabled,Standard User,No,2012-06-11,2026-06-10
QJANKOWSKI,Quang Jankowski,Quang.Jankowski@BiTermTest.com,Enabled,Standard User,No,2012-05-14,2026-06-13
KMULDER,Kamal Mulder,Kamal.Mulder@BiTermTest.com,Enabled,Standard User,No,2012-02-27,2026-07-16
UAKSOY,Umar Aksoy,Umar.Aksoy@BiTermTest.com,Enabled,Standard User,No,2011-09-26,2026-07-06
IMEIJER,Ilya Meijer,Ilya.Meijer@BiTermTest.com,Enabled,Standard User,No,2011-09-19,2026-07-04
KAVITA.MORETTI,Kavita Moretti,Kavita.Moretti@BiTermTest.com,Enabled,Read Only,No,2011-03-28,2026-06-22
YENGSTROM,Yasmin Engstrom,Yasmin.Engstrom@BiTermTest.com,Enabled,Standard User,No,2010-10-25,2026-06-19
LFUJIMOTO,Lan Fujimoto,Lan.Fujimoto@BiTermTest.com,Enabled,Read Only,No,2010-09-20,2026-06-15
AFUJIMOTO,Aylin Fujimoto,Aylin.Fujimoto@BiTermTest.com,Enabled,Standard User,No,2010-04-12,2026-07-12
HENRYK.YAMAMOTO,Henryk Yamamoto,Henryk.Yamamoto@BiTermTest.com,Disabled,Standard User,No,2017-02-01,2026-06-19
EMRE.MOROZOV,Emre Morozov,Emre.Morozov@BiTermTest.com,Enabled,Power User,No,2016-12-05,2026-07-04
RASHIDA.LUNDGREN,Rashida Lundgren,Rashida.Lundgren@BiTermTest.com,Enabled,Standard User,No,2016-10-03,2025-12-31
RAVI.ADEYEMI,Ravi Adeyemi,Ravi.Adeyemi@BiTermTest.com,Enabled,Standard User,No,2016-08-22,2026-06-24
YAN.VANDENBERG,Yan Vandenberg,Yan.Vandenberg@BiTermTest.com,Enabled,Standard User,No,2016-08-22,2026-06-18
FARID.NGO,Farid Ngo,Farid.Ngo@BiTermTest.com,Enabled,Power User,No,2016-05-16,2026-06-26
VOLKAN.VISSER,Volkan Visser,Volkan.Visser@BiTermTest.com,Enabled,Standard User,No,2016-05-16,2026-07-16
NEMANJA.SZYMANSKI,Nemanja Szymanski,Nemanja.Szymanski@BiTermTest.com,Enabled,Standard User,No,2016-05-09,2026-07-18
ANIKA.YILMAZ,Anika Yilmaz,Anika.Yilmaz@BiTermTest.com,Disabled,Standard User,No,2016-02-29,2026-06-15
RAVI.LEWANDOWSKI,Ravi Lewandowski,Ravi.Lewandowski@BiTermTest.com,Enabled,Power User,No,2021-05-24,2026-07-16
SAKURA.NIKOLIC,Sakura Nikolic,Sakura.Nikolic@BiTermTest.com,Enabled,Standard User,No,2021-03-29,2026-07-22
FIRUZA.OKONKWO,Firuza Okonkwo,Firuza.Okonkwo@BiTermTest.com,Enabled,Administrator,Yes,2014-10-13,2026-07-14
VOLKAN.RAHAL,Volkan Rahal,Volkan.Rahal@BiTermTest.com,Enabled,Read Only,No,2014-10-13,2026-06-22
BAO.VOLKOV,Bao Volkov,Bao.Volkov@BiTermTest.com,Disabled,Power User,No,2014-10-13,2026-06-20
ASTRID.JOVANOVIC,Astrid Jovanovic,Astrid.Jovanovic@BiTermTest.com,Enabled,Standard User,No,2014-08-25,2026-06-16
XFAKHOURY,Xiomara Fakhoury,Xiomara.Fakhoury@BiTermTest.com,Enabled,Standard User,No,2006-07-17,2026-07-05
DAKSOY,Dmitri Aksoy,Dmitri.Aksoy@BiTermTest.com,Enabled,Read Only,No,2006-07-10,2026-07-07
ONOWAK,Oksana Nowak,Oksana.Nowak@BiTermTest.com,Enabled,Standard User,No,2006-03-13,2026-06-22
MTITOV,Minh Titov,Minh.Titov@BiTermTest.com,Enabled,Standard User,No,2005-12-05,2026-06-18
CTAKAHASHI,Cuauhtemoc Takahashi,Cuauhtemoc.Takahashi@BiTermTest.com,Enabled,Standard User,No,2005-06-06,2026-07-13
XFEDOROV,Xiu Fedorov,Xiu.Fedorov@BiTermTest.com,Enabled,Standard User,No,2004-12-01,2026-07-15
AADEYEMI,Anouk Adeyemi,Anouk.Adeyemi@BiTermTest.com,Enabled,Standard User,No,2004-09-27,2026-07-04
SULEIMAN.SEO,Suleiman Seo,Suleiman.Seo@BiTermTest.com,Enabled,Standard User,No,2021-09-27,2026-07-15
TKEBEDE,Tao Kebede,Tao.Kebede@BiTermTest.com,Disabled,Standard User,No,2004-04-01,2026-06-19
ZAHRA.BABIC,Zahra Babic,Zahra.Babic@BiTermTest.com,Enabled,Standard User,No,2003-03-31,2026-06-24
AOHTANI,Amaia Ohtani,Amaia.Ohtani@BiTermTest.com,Enabled,Read Only,No,2001-01-29,2026-06-28
FEMKE.KEBEDE,Femke Kebede,Femke.Kebede@BiTermTest.com,Enabled,Standard User,No,2018-07-02,2026-07-08
ENEKO.STOJANOVIC,Eneko Stojanovic,Eneko.Stojanovic@BiTermTest.com,Disabled,Standard User,No,2020-11-30,2026-07-15
XIMENA.FEDOROV,Ximena Fedorov,Ximena.Fedorov@BiTermTest.com,Enabled,Read Only,No,2020-10-26,2026-07-14
CILLIAN.MARKOVIC,Cillian Markovic,Cillian.Markovic@BiTermTest.com,Enabled,Read Only,No,2018-04-30,2026-07-11
FARID.LAI,Farid Lai,Farid.Lai@BiTermTest.com,Enabled,Read Only,No,2018-03-19,2026-07-16
REN.RICCI,Ren Ricci,Ren.Ricci@BiTermTest.com,Enabled,Read Only,No,2017-12-13,2026-06-09
EALEMU,Eamon Alemu,Eamon.Alemu@BiTermTest.com,Enabled,Standard User,No,2000-07-31,2026-06-19
MINH.LEWANDOWSKI,Minh Lewandowski,Minh.Lewandowski@BiTermTest.com,Enabled,Standard User,No,2019-07-08,2026-06-28
NIKOLAI.TOURE,Nikolai Toure,Nikolai.Toure@BiTermTest.com,Enabled,Administrator,Yes,2019-06-17,2026-07-10
NAYELI.FORSBERG,Nayeli Forsberg,Nayeli.Forsberg@BiTermTest.com,Enabled,Standard User,No,2019-05-13,2026-07-12
BEATRIZ.MEIJER,Beatriz Meijer,Beatriz.Meijer@BiTermTest.com,Enabled,Standard User,No,2019-05-06,2026-07-17
NEREA.RIBEIRO,Nerea Ribeiro,Nerea.Ribeiro@BiTermTest.com,Enabled,Standard User,No,2019-04-15,2026-06-27
AGNIESZKA.TRIVEDI,Agnieszka Trivedi,Agnieszka.Trivedi@BiTermTest.com,Enabled,Standard User,No,2019-02-25,2026-06-27
DALIA.SAKAMOTO,Dalia Sakamoto,Dalia.Sakamoto@BiTermTest.com,Enabled,Standard User,No,2019-02-25,2026-07-14
SIPHO.AYDIN,Sipho Aydin,Sipho.Aydin@BiTermTest.com,Enabled,Power User,No,2020-03-16,2026-06-21
TEODORA.NOWAK,Teodora Nowak,Teodora.Nowak@BiTermTest.com,Enabled,Standard User,No,2020-03-16,2026-07-18
IMANI.KHOURY,Imani Khoury,Imani.Khoury@BiTermTest.com,Enabled,Standard User,No,2020-02-24,2026-06-11
SULEIMAN.TITOV,Suleiman Titov,Suleiman.Titov@BiTermTest.com,Enabled,Administrator,Yes,2020-02-18,2026-07-13
LAN.FUJIMOTO,Lan Fujimoto,Lan.Fujimoto@BiTermTest.com,Enabled,Standard User,No,2021-03-16,2026-07-02
HARUTO.FUJIMOTO,Haruto Fujimoto,Haruto.Fujimoto@BiTermTest.com,Enabled,Power User,No,2021-03-16,2026-07-15
AMARA.TEIXEIRA,Amara Teixeira,Amara.Teixeira@BiTermTest.com,Enabled,Standard User,No,2021-03-08,2026-06-23
CHIDI.GALLO,Chidi Gallo,Chidi.Gallo@BiTermTest.com,Enabled,Read Only,No,2015-12-09,2026-06-14
CUAUHTEMOC.MARKOVIC,Cuauhtemoc Markovic,Cuauhtemoc.Markovic@BiTermTest.com,Enabled,Read Only,No,2015-11-02,2026-07-08
VALENTINA.MENON,Valentina Menon,Valentina.Menon@BiTermTest.com,Enabled,Power User,No,2015-10-05,2026-06-10
FEMI.LAI,Femi Lai,Femi.Lai@BiTermTest.com,Enabled,Read Only,No,2015-07-20,2026-06-15
DIEGO.POLAT,Diego Polat,Diego.Polat@BiTermTest.com,Enabled,Power User,No,2015-06-22,2026-06-26
DAAN.FERREIRA,Daan Ferreira,Daan.Ferreira@BiTermTest.com,Enabled,Standard User,No,2015-04-13,2026-06-16
JEROEN.PETROVIC,Jeroen Petrovic,Jeroen.Petrovic@BiTermTest.com,Enabled,Standard User,No,2015-02-23,2026-07-02
GMEIJER,Gita Meijer,Gita.Meijer@BiTermTest.com,Enabled,Standard User,No,2010-02-08,2026-07-17
NVOSBERG,Nayeli Vosberg,Nayeli.Vosberg@BiTermTest.com,Disabled,Standard User,No,2009-04-13,2026-07-15
AGUPTA,Andres Gupta,Andres.Gupta@BiTermTest.com,Enabled,Standard User,No,2009-01-26,2026-07-06
ZWORKU,Zofia Worku,Zofia.Worku@BiTermTest.com,Enabled,Standard User,No,2008-12-01,2026-06-10
NPHAM,Nayeli Pham,Nayeli.Pham@BiTermTest.com,Enabled,Power User,No,2008-12-01,2026-06-30
MBANERJEE,Maite Banerjee,Maite.Banerjee@BiTermTest.com,Enabled,Standard User,No,2008-09-02,2026-07-17
MMARINO,Meera Marino,Meera.Marino@BiTermTest.com,Enabled,Power User,No,2008-09-02,2026-06-24
DGHANEM,Dghanem2 User,DGhanem2@BiTermTest.com,Enabled,Standard User,No,2008-07-28,2026-06-23
MGALEA,Mateo Galea,Mateo.Galea@BiTermTest.com,Enabled,Standard User,No,2008-07-28,2026-06-29
OVANDENBERG,Omar Vandenberg,Omar.Vandenberg@BiTermTest.com,Enabled,Standard User,No,2008-05-12,2026-07-18
THABO.GRABOWSKI,Thabo Grabowski,Thabo.Grabowski@BiTermTest.com,Enabled,Read Only,No,2008-01-28,2026-06-12
ZAHRA.NIKOLIC,Zahra Nikolic,Zahra.Nikolic@BiTermTest.com,Enabled,Read Only,No,2023-11-14,2026-07-07
BRAM.OKONKWO,Bram Okonkwo,Bram.Okonkwo@BiTermTest.com,Enabled,Standard User,No,2023-11-14,2026-07-07
ZOFIA.BABIC,Zofia Babic,Zofia.Babic@BiTermTest.com,Enabled,Power User,No,2007-08-30,2026-07-18
IRICCI,Ines Ricci,Ines.Ricci@BiTermTest.com,Enabled,Standard User,No,2007-06-04,2026-07-08
KROSSI,Kamal Rossi,Kamal.Rossi@BiTermTest.com,Enabled,Standard User,No,2007-04-30,2026-06-10
BMEIJER,Beatriz Meijer,Beatriz.Meijer@BiTermTest.com,Enabled,Standard User,No,2007-01-29,2026-07-19
EMRE.BAE,Emre Bae,Emre.Bae@BiTermTest.com,Enabled,Standard User,No,2019-01-07,2026-07-10
FEMI.VUONG,Femi Vuong,Femi.Vuong@BiTermTest.com,Enabled,Standard User,No,2018-11-26,2026-06-30
SIPHO.NASSAR,Sipho Nassar,Sipho.Nassar@BiTermTest.com,Disabled,Read Only,No,2018-11-26,2026-06-23
HENRYK.BANERJEE,Henryk Banerjee,Henryk.Banerjee@BiTermTest.com,Enabled,Administrator,Yes,2020-01-20,2026-07-01
GITA.DEKKER,Gita Dekker,Gita.Dekker@BiTermTest.com,Disabled,Standard User,No,2020-01-20,2026-07-01
KAMAL.BARAKA,Kamal Baraka,Kamal.Baraka@BiTermTest.com,Enabled,Power User,No,2020-01-06,2026-07-05
TAHIRA.ZIELINSKI,Tahira Zielinski,Tahira.Zielinski@BiTermTest.com,Enabled,Standard User,No,2022-01-10,2026-06-11
NAOKO.IVANOV,Naoko Ivanov,Naoko.Ivanov@BiTermTest.com,Disabled,Standard User,No,2020-12-28,2026-07-14
DUC.DOGAN,Duc Dogan,Duc.Dogan@BiTermTest.com,Enabled,Standard User,No,2015-01-05,2026-07-15
PRIYA.NASSAR,Priya Nassar,Priya.Nassar@BiTermTest.com,Enabled,Standard User,No,2015-01-01,2026-06-14
DENIZ.VELLA,Deniz Vella,Deniz.Vella@BiTermTest.com,Enabled,Standard User,No,2015-01-01,2026-06-15
THAO.ATTARD,Thao Attard,Thao.Attard@BiTermTest.com,Enabled,Standard User,No,2015-01-01,2026-07-16
XIU.JANKOWSKI,Xiu Jankowski,Xiu.Jankowski@BiTermTest.com,Enabled,Standard User,No,2015-01-01,2025-12-01
Baran.Mazur,Baran Mazur,,Enabled,Service Account,Yes,2022-03-05,2025-07-02
BRAM.MEHTA,Bram Mehta,bram.mehta@bitermtest.com,Enabled,Service Account,Yes,2022-01-05,2025-02-16
TAHIRA.MAALOUF,Tahira Maalouf,,Enabled,Service Account,Yes,2022-11-06,2024-08-27
Agnieszka.Vuong,Agnieszka Vuong,agnieszka.vuong@bitermtest.com,Enabled,Read Only,No,2023-05-06,2025-05-13
ARJUN.VELLA,Arjun Vella,,Enabled,Service Account,Yes,2023-03-31,2025-04-18
LORENZO.CHUKWU,Lorenzo Chukwu,lorenzo.chukwu@bitermtest.com,Enabled,Power User,No,2022-03-28,2026-07-03
DALIA.FEDOROV,Dalia Fedorov,dalia.fedorov@bitermtest.com,Enabled,Standard User,No,2022-01-02,2024-07-22
Marisol.Axelsson,Marisol Axelsson,marisol.axelsson@bitermtest.com,Enabled,Standard User,No,2022-10-12,2024-03-31
MINHO.KOBAYASHI,Minho Kobayashi,minho.kobayashi@bitermtest.com,Enabled,Read Only,No,2022-04-11,2026-03-04
Eneko.Sowande,Eneko Sowande,eneko.sowande@bitermtest.com,Enabled,Read Only,No,2022-02-26,2026-01-17
RAVI.AFOLABI,Ravi Afolabi,ravi.afolabi@bitermtest.com,Disabled,Standard User,No,2022-01-25,2025-09-23
TEODORA.PETROVIC,Teodora Petrovic,teodora.petrovic@bitermtest.com,Enabled,Standard User,No,2022-10-18,2025-07-14
CAMILA.BARAKA,Camila Baraka,,Disabled,Standard User,No,2023-01-07,2024-11-23
