account_id,display_name,email,account_status,app_role,privileged,created_date,last_login_date
Iker.Lewandowski,Iker Lewandowski,Iker.Lewandowski@BiTermTest.com,Enabled,Administrator,Yes,2014-03-03,2026-06-16
Thao.Vuong,Thao Vuong,Thao.Vuong@BiTermTest.com,Enabled,Standard User,No,2014-03-03,2026-07-19
TRUNG.NOVAK,Trung Novak,Trung.Novak@BiTermTest.com,Disabled,Administrator,Yes,2014-02-25,2026-06-15
CHIDI.VELLA,Chidi Vella,Chidi.Vella@BiTermTest.com,Enabled,Standard User,No,2014-02-17,2026-07-08
TOMASZ.LEWANDOWSKI,Tomasz Lewandowski,Tomasz.Lewandowski@BiTermTest.com,Enabled,Standard User,No,2014-02-10,2026-06-26
XTITOV,Xiomara Titov,Xiomara.Titov@BiTermTest.com,Enabled,Standard User,No,2014-02-06,2026-06-27
DMITRI.TITOV,Dmitri Titov,Dmitri.Titov@BiTermTest.com,Enabled,Standard User,No,2014-02-03,2026-07-19
Linh.Borg,Linh Borg,Linh.Borg@BiTermTest.com,Enabled,Standard User,No,2014-01-27,2026-07-05
Eneko.Ivanov,Eneko Ivanov,Eneko.Ivanov@BiTermTest.com,Enabled,Standard User,No,2014-01-20,2026-07-04
Ilya.Dang,Ilya Dang,Ilya.Dang@BiTermTest.com,Enabled,Standard User,No,2014-01-13,2026-06-11
NFOFANA,Niamh Fofana,Niamh.Fofana@BiTermTest.com,Enabled,Standard User,No,2014-01-06,2026-07-20
Yaretzi.Aslan,Yaretzi Aslan,Yaretzi.Aslan@BiTermTest.com,Enabled,Standard User,No,2014-01-06,2026-06-18
DKURODA,Deniz Kuroda,Deniz.Kuroda@BiTermTest.com,Enabled,Standard User,No,2013-12-02,2026-06-28
Yasmin.Yamamoto,Yasmin Yamamoto,Yasmin.Yamamoto@BiTermTest.com,Enabled,Standard User,No,2013-11-25,2026-06-22
Naoko.Ghanem,Naoko Ghanem,Naoko.Ghanem@BiTermTest.com,Enabled,Standard User,No,2013-11-18,2026-07-13
Bao.Kilic,Bao Kilic,Bao.Kilic@BiTermTest.com,Enabled,Standard User,No,2013-11-11,2026-01-24
Bram.Engstrom,Bram Engstrom,Bram.Engstrom@BiTermTest.com,Enabled,Standard User,No,2013-11-11,2026-06-08
IMANI.BARONE,Imani Barone,Imani.Barone@BiTermTest.com,Enabled,Standard User,No,2013-09-27,2026-07-03
Qasim.Ricci,Qasim Ricci,Qasim.Ricci@BiTermTest.com,Enabled,Standard User,No,2013-09-25,2026-07-05
FENG.ROSSI,Feng Rossi,Feng.Rossi@BiTermTest.com,Enabled,Standard User,No,2013-09-16,2026-07-16
FFERREIRA,Feng Ferreira,Feng.Ferreira@BiTermTest.com,Enabled,Standard User,No,2013-09-09,2026-07-19
BZIELINSKI,Bianca Zielinski,Bianca.Zielinski@BiTermTest.com,Enabled,Standard User,No,2013-09-09,2026-06-14
AISHIKAWA,Anouk Ishikawa,Anouk.Ishikawa@BiTermTest.com,Enabled,Standard User,No,2013-09-03,2026-06-16
NIKOLAI.LEWANDOWSKI,Nikolai Lewandowski,Nikolai.Lewandowski@BiTermTest.com,Enabled,Read Only,No,2013-08-22,2026-07-03
SIVANOV,Sipho Ivanov,Sipho.Ivanov@BiTermTest.com,Enabled,Administrator,Yes,2013-08-22,2026-06-21
NORLOV,Naoko Orlov,Naoko.Orlov@BiTermTest.com,Enabled,Standard User,No,2013-08-12,2026-07-18
ZSZYMANSKI,Zahra Szymanski,Zahra.Szymanski@BiTermTest.com,Enabled,Standard User,No,2013-08-05,2026-06-27
LTAKAHASHI,Lucia Takahashi,Lucia.Takahashi@BiTermTest.com,Enabled,Standard User,No,2013-07-29,2026-06-29
YKAMINSKI,Yusuf Kaminski,Yusuf.Kaminski@BiTermTest.com,Enabled,Standard User,No,2013-07-29,2026-06-22
PCHATTERJEE,Parvin Chatterjee,Parvin.Chatterjee@BiTermTest.com,Enabled,Standard User,No,2013-07-29,2026-06-27
RASHIDA.NGO,Rashida Ngo,Rashida.Ngo@BiTermTest.com,Enabled,Read Only,No,2013-07-22,2026-06-26
RTITOV,Rafael Titov,Rafael.Titov@BiTermTest.com,Disabled,Read Only,No,2013-07-15,2026-07-06
JAXELSSON,Joao Axelsson,Joao.Axelsson@BiTermTest.com,Enabled,Power User,No,2013-07-15,2026-06-25
YGRABOWSKI,Yusuf Grabowski,Yusuf.Grabowski@BiTermTest.com,Enabled,Standard User,No,2013-07-08,2026-07-18
BKOVAC,Bao Kovac,Bao.Kovac@BiTermTest.com,Enabled,Standard User,No,2013-07-08,2026-07-04
AMUKHERJEE,Aylin Mukherjee,Aylin.Mukherjee@BiTermTest.com,Enabled,Standard User,No,2013-07-01,2026-06-23
KAMAL.NDIAYE,Kamal Ndiaye,Kamal.Ndiaye@BiTermTest.com,Enabled,Read Only,No,2013-06-28,2026-06-13
SKHOURY,Sanne Khoury,Sanne.Khoury@BiTermTest.com,Enabled,Standard User,No,2013-06-17,2026-06-13
EHORVAT,Elzbieta Horvat,Elzbieta.Horvat@BiTermTest.com,Disabled,Power User,No,2013-06-03,2026-06-19
NGALLO,Nemanja Gallo,Nemanja.Gallo@BiTermTest.com,Enabled,Standard User,No,2013-06-03,2026-07-09
TRAO,Teodora Rao,Teodora.Rao@BiTermTest.com,Enabled,Standard User,No,2013-05-28,2026-07-01
ROISIN.KWON,Roisin Kwon,Roisin.Kwon@BiTermTest.com,Enabled,Standard User,No,2013-05-21,2026-07-18
XDEMIR,Ximena Demir,Ximena.Demir@BiTermTest.com,Enabled,Standard User,No,2013-05-13,2026-07-02
BRAM.WOZNIAK,Bram Wozniak,Bram.Wozniak@BiTermTest.com,Enabled,Standard User,No,2013-05-08,2026-06-08
RYILMAZ,Renata Yilmaz,Renata.Yilmaz@BiTermTest.com,Enabled,Standard User,No,2013-04-29,2026-07-08
BMENON,Beatriz Menon,Beatriz.Menon@BiTermTest.com,Enabled,Read Only,No,2013-04-01,2026-06-11
GDANG,Gorka Dang,Gorka.Dang@BiTermTest.com,Enabled,Power User,No,2013-03-11,2026-07-14
LMAZUR,Leila Mazur,Leila.Mazur@BiTermTest.com,Enabled,Standard User,No,2013-03-06,2026-07-03
THAO.GALLO,Thao Gallo,Thao.Gallo@BiTermTest.com,Enabled,Standard User,No,2013-03-04,2026-06-27
OKEBEDE,Oihane Kebede,Oihane.Kebede@BiTermTest.com,Enabled,Standard User,No,2013-02-11,2026-06-19
CFORSBERG,Cuauhtemoc Forsberg,Cuauhtemoc.Forsberg@BiTermTest.com,Enabled,Standard User,No,2013-01-28,2026-07-13
XVISSER,Xiu Visser,Xiu.Visser@BiTermTest.com,Enabled,Standard User,No,2013-01-21,2026-06-08
Hui.Bekele,Hui Bekele,Hui.Bekele@BiTermTest.com,Enabled,Standard User,No,2013-01-14,2026-07-09
JANUSZ.JANKOWSKI,Janusz Jankowski,Janusz.Jankowski@BiTermTest.com,Enabled,Standard User,No,2013-01-02,2026-06-15
Matteo.Volkov,Matteo Volkov,Matteo.Volkov@BiTermTest.com,Enabled,Power User,No,2012-12-27,2026-06-22
AYILMAZ,Amaia Yilmaz,Amaia.Yilmaz@BiTermTest.com,Enabled,Standard User,No,2012-12-17,2026-06-29
YDESHPANDE,Yuki Deshpande,Yuki.Deshpande@BiTermTest.com,Enabled,Standard User,No,2012-12-03,2026-06-12
NKAMINSKI,Nemanja Kaminski,Nemanja.Kaminski@BiTermTest.com,Enabled,Standard User,No,2012-11-26,2026-07-19
RDEKKER,Rashida Dekker,Rashida.Dekker@BiTermTest.com,Enabled,Standard User,No,2012-11-26,2026-06-28
HMAZUR,Hui Mazur,Hui.Mazur@BiTermTest.com,Enabled,Administrator,Yes,2012-11-26,2026-07-22
MLAI,Milan Lai,Milan.Lai@BiTermTest.com,Enabled,Standard User,No,2012-11-05,2026-07-01
KKEBEDE,Kofi Kebede,Kofi.Kebede@BiTermTest.com,Disabled,Standard User,No,2012-11-02,2026-07-10
DUC.GRECH,Duc Grech,Duc.Grech@BiTermTest.com,Enabled,Standard User,No,2012-10-16,2026-06-21
BYAMAMOTO,Bogdan Yamamoto,Bogdan.Yamamoto@BiTermTest.com,Enabled,Read Only,No,2012-10-01,2026-07-09
JHENDRIKS,Joao Hendriks,Joao.Hendriks@BiTermTest.com,Enabled,Standard User,No,2012-09-17,2026-06-20
HARUTO.VUONG,Haruto Vuong,Haruto.Vuong@BiTermTest.com,Enabled,Standard User,No,2012-09-11,2026-07-10
MARISOL.HENDRIKS,Marisol Hendriks,Marisol.Hendriks@BiTermTest.com,Enabled,Standard User,No,2012-09-10,2026-07-09
DAAN.MULDER,Daan Mulder,Daan.Mulder@BiTermTest.com,Enabled,Standard User,No,2012-09-10,2026-07-07
MAITE.CHUKWU,Maite Chukwu,Maite.Chukwu@BiTermTest.com,Enabled,Read Only,No,2012-09-10,2026-07-11
LOTTE.NOVAK,Lotte Novak,Lotte.Novak@BiTermTest.com,Enabled,Standard User,No,2012-08-27,2026-07-11
Siobhan.Camilleri,Siobhan Camilleri,Siobhan.Camilleri@BiTermTest.com,Enabled,Standard User,No,2012-08-13,2026-07-22
FSANDBERG,Firuza Sandberg,Firuza.Sandberg@BiTermTest.com,Enabled,Standard User,No,2012-08-06,2026-06-25
YNOVAK,Yaretzi Novak,Yaretzi.Novak@BiTermTest.com,Enabled,Standard User,No,2012-07-30,2026-06-23
AMAIA.TRIVEDI,Amaia Trivedi,Amaia.Trivedi@BiTermTest.com,Enabled,Standard User,No,2012-07-30,2026-07-07
OKSANA.FARRUGIA,Oksana Farrugia,Oksana.Farrugia@BiTermTest.com,Enabled,Read Only,No,2023-02-07,2026-06-16
INGRID.OWUSU,Ingrid Owusu,Ingrid.Owusu@BiTermTest.com,Enabled,Standard User,No,2023-02-06,2026-06-20
YEVHEN.STOJANOVIC,Yevhen Stojanovic,Yevhen.Stojanovic@BiTermTest.com,Enabled,Standard User,No,2023-02-06,2026-06-15
KATYA.LEWANDOWSKI,Katya Lewandowski,Katya.Lewandowski@BiTermTest.com,Disabled,Standard User,No,2023-02-06,2026-06-27
BAO.EGOROV,Bao Egorov,Bao.Egorov@BiTermTest.com,Enabled,Standard User,No,2023-02-02,2026-06-19
AINHOA.WISNIEWSKI,Ainhoa Wisniewski,Ainhoa.Wisniewski@BiTermTest.com,Enabled,Power User,No,2025-05-19,2026-07-22
PARVIN.YILMAZ,Parvin Yilmaz,Parvin.Yilmaz@BiTermTest.com,Enabled,Standard User,No,2025-05-19,2026-06-27
SWISNIEWSKI,Suleiman Wisniewski,Suleiman.Wisniewski@BiTermTest.com,Enabled,Standard User,No,2025-05-11,2026-06-08
PRIYA.MIFSUD,Priya Mifsud,Priya.Mifsud@BiTermTest.com,Enabled,Standard User,No,2025-04-30,2026-07-19
BEATRIZ.MEIJER,Beatriz Meijer,Beatriz.Meijer@BiTermTest.com,Enabled,Standard User,No,2025-04-30,2026-07-20
FENG.FERREIRA,Feng Ferreira,Feng.Ferreira@BiTermTest.com,Enabled,Power User,No,2025-04-30,2026-07-20
REGOROV,Rashida Egorov,Rashida.Egorov@BiTermTest.com,Enabled,Standard User,No,2025-04-09,2026-07-06
NEREA.VUONG,Nerea Vuong,Nerea.Vuong@BiTermTest.com,Enabled,Standard User,No,2025-04-07,2026-07-04
SULEIMAN.OKONKWO,Suleiman Okonkwo,Suleiman.Okonkwo@BiTermTest.com,Enabled,Standard User,No,2025-04-04,2026-07-08
TAHIRA.VELLA,Tahira Vella,Tahira.Vella@BiTermTest.com,Enabled,Standard User,No,2025-03-31,2026-02-20
LORENZO.ROSSI,Lorenzo Rossi,Lorenzo.Rossi@BiTermTest.com,Enabled,Standard User,No,2025-03-24,2026-07-13
XIMENA.IYER,Ximena Iyer,Ximena.Iyer@BiTermTest.com,Enabled,Standard User,No,2025-03-10,2026-07-22
ROISIN.ZAMMIT,Roisin Zammit,Roisin.Zammit@BiTermTest.com,Enabled,Read Only,No,2025-03-10,2026-06-13
HUI.ISHIKAWA,Hui Ishikawa,Hui.Ishikawa@BiTermTest.com,Enabled,Standard User,No,2025-02-24,2026-06-21
CAMILA.NAKAMURA,Camila Nakamura,Camila.Nakamura@BiTermTest.com,Enabled,Standard User,No,2025-02-19,2026-07-10
RAFAEL.STOJANOVIC,Rafael Stojanovic,Rafael.Stojanovic@BiTermTest.com,Enabled,Standard User,No,2025-02-18,2026-06-15
YUSUF.FERRARI,Yusuf Ferrari,Yusuf.Ferrari@BiTermTest.com,Enabled,Read Only,No,2025-02-11,2026-06-13
MEI.LINDQVIST,Mei Lindqvist,Mei.Lindqvist@BiTermTest.com,Enabled,Read Only,No,2025-02-11,2026-06-14
MILAN.LAI,Milan Lai,Milan.Lai@BiTermTest.com,Enabled,Standard User,No,2025-02-11,2026-07-01
LEILA.DABROWSKI,Leila Dabrowski,Leila.Dabrowski@BiTermTest.com,Disabled,Standard User,No,2025-02-06,2026-06-17
WILLEM.FEDOROV,Willem Fedorov,Willem.Fedorov@BiTermTest.com,Enabled,Standard User,No,2025-02-06,2026-06-28
AMAIA.FONSECA,Amaia Fonseca,Amaia.Fonseca@BiTermTest.com,Enabled,Standard User,No,2023-01-30,2026-07-21
SULEIMAN.TITOV,Suleiman Titov,Suleiman.Titov@BiTermTest.com,Enabled,Power User,No,2023-01-23,2026-07-14
HUONG.CARDOSO,Huong Cardoso,Huong.Cardoso@BiTermTest.com,Enabled,Standard User,No,2023-01-23,2026-06-17
NGOZI.MARINO,Ngozi Marino,Ngozi.Marino@BiTermTest.com,Enabled,Power User,No,2023-01-23,2026-06-21
SOREN.FUJIMOTO,Soren Fujimoto,Soren.Fujimoto@BiTermTest.com,Enabled,Standard User,No,2023-01-10,2026-06-27
TAHIRA.VELLA,Tahira Vella,Tahira.Vella@BiTermTest.com,Enabled,Standard User,No,2023-01-03,2026-02-20
ALESSANDRO.ENGSTROM,Alessandro Engstrom,Alessandro.Engstrom@BiTermTest.com,Enabled,Power User,No,2022-12-19,2026-07-06
THABO.HWANG,Thabo Hwang,Thabo.Hwang@BiTermTest.com,Enabled,Administrator,Yes,2022-12-19,2026-06-22
ROHAN.ORLOV,Rohan Orlov,Rohan.Orlov@BiTermTest.com,Enabled,Administrator,Yes,2022-12-09,2026-06-22
BAO.VELLA,Bao Vella,Bao.Vella@BiTermTest.com,Enabled,Standard User,No,2022-12-09,2026-07-15
BRAM.DUONG,Bram Duong,Bram.Duong@BiTermTest.com,Enabled,Read Only,No,2019-12-02,2026-06-25
YARETZI.MEKONNEN,Yaretzi Mekonnen,Yaretzi.Mekonnen@BiTermTest.com,Enabled,Standard User,No,2019-12-02,2026-07-11
CAMILA.GHANEM,Camila Ghanem,Camila.Ghanem@BiTermTest.com,Disabled,Standard User,No,2019-12-02,2026-07-13
NAOKO.ORLOV,Naoko Orlov,Naoko.Orlov@BiTermTest.com,Enabled,Read Only,No,2019-11-25,2026-06-13
VANDANA.EGOROV,Vandana Egorov,Vandana.Egorov@BiTermTest.com,Enabled,Standard User,No,2019-11-25,2026-06-10
JANUSZ.ISHIKAWA,Janusz Ishikawa,Janusz.Ishikawa@BiTermTest.com,Enabled,Standard User,No,2019-11-18,2026-07-05
AMINA.SEO,Amina Seo,Amina.Seo@BiTermTest.com,Enabled,Standard User,No,2019-11-11,2026-07-07
REN.BARONE,Ren Barone,Ren.Barone@BiTermTest.com,Enabled,Read Only,No,2019-11-04,2026-07-05
INES.KULKARNI,Ines Kulkarni,Ines.Kulkarni@BiTermTest.com,Enabled,Standard User,No,2019-11-04,2026-06-24
OMAR.AYDIN,Omar Aydin,Omar.Aydin@BiTermTest.com,Enabled,Power User,No,2019-11-04,2026-06-29
JOVANA.BOATENG,Jovana Boateng,Jovana.Boateng@BiTermTest.com,Enabled,Standard User,No,2019-10-28,2026-07-08
YUSUF.NOVAK,Yusuf Novak,Yusuf.Novak@BiTermTest.com,Enabled,Standard User,No,2017-11-27,2026-07-05
TRUNG.FERREIRA,Trung Ferreira,Trung.Ferreira@BiTermTest.com,Enabled,Power User,No,2017-10-23,2026-06-19
Elzbieta.Agarwal,Elzbieta Agarwal,Elzbieta.Agarwal@BiTermTest.com,Enabled,Power User,No,2017-10-16,2026-06-11
Teodora.Horvat,Teodora Horvat,Teodora.Horvat@BiTermTest.com,Enabled,Standard User,No,2017-10-10,2026-06-11
WAFA.TITOV,Wafa Titov,Wafa.Titov@BiTermTest.com,Enabled,Power User,No,2017-10-02,2026-07-12
BLUNDGREN,Bram Lundgren,Bram.Lundgren@BiTermTest.com,Enabled,Standard User,No,2017-09-25,2026-07-07
QNOVIKOV,Qasim Novikov,Qasim.Novikov@BiTermTest.com,Enabled,Standard User,No,2017-09-18,2026-07-01
Kenji.Cardoso,Kenji Cardoso,Kenji.Cardoso@BiTermTest.com,Enabled,Standard User,No,2017-08-28,2026-07-06
Zofia.Kirigaya,Zofia Kirigaya,Zofia.Kirigaya@BiTermTest.com,Enabled,Administrator,Yes,2017-08-16,2026-07-20
VANDANA.SALIBA,Vandana Saliba,Vandana.Saliba@BiTermTest.com,Enabled,Standard User,No,2017-07-24,2026-07-14
MARTA.SEO,Marta Seo,Marta.Seo@BiTermTest.com,Enabled,Standard User,No,2017-07-24,2026-01-19
Ming.Saliba,Ming Saliba,Ming.Saliba@BiTermTest.com,Enabled,Standard User,No,2017-07-10,2026-06-11
ANAHI.VANDENBERG,Anahi Vandenberg,Anahi.Vandenberg@BiTermTest.com,Enabled,Power User,No,2017-07-10,2026-02-27
NAYELI.PHAM,Nayeli Pham,Nayeli.Pham@BiTermTest.com,Enabled,Standard User,No,2017-06-26,2026-06-30
VASIL.ASLAN,Vasil Aslan,Vasil.Aslan@BiTermTest.com,Enabled,Administrator,Yes,2017-06-19,2026-06-25
MAIALEN.BARBOSA,Maialen Barbosa,Maialen.Barbosa@BiTermTest.com,Enabled,Standard User,No,2017-06-15,2026-06-14
FIRUZA.SOWANDE,Firuza Sowande,Firuza.Sowande@BiTermTest.com,Enabled,Read Only,No,2017-06-12,2026-06-09
Huong.Worku,Huong Worku,Huong.Worku@BiTermTest.com,Enabled,Standard User,No,2017-06-12,2026-07-19
LOTTE.MALHOTRA,Lotte Malhotra,Lotte.Malhotra@BiTermTest.com,Enabled,Standard User,No,2017-05-22,2026-07-17
SIOBHAN.BANERJEE,Siobhan Banerjee,Siobhan.Banerjee@BiTermTest.com,Enabled,Standard User,No,2017-05-17,2026-06-29
Chidi.Chukwu,Chidi Chukwu,Chidi.Chukwu@BiTermTest.com,Enabled,Power User,No,2017-05-01,2026-06-23
MILAN.KULKARNI,Milan Kulkarni,Milan.Kulkarni@BiTermTest.com,Enabled,Standard User,No,2017-05-01,2026-06-19
JOAO.VELLA,Joao Vella,Joao.Vella@BiTermTest.com,Enabled,Standard User,No,2017-05-01,2026-07-14
Nayeli.Azevedo,Nayeli Azevedo,Nayeli.Azevedo@BiTermTest.com,Enabled,Administrator,Yes,2017-05-01,2026-06-15
AMINA.FEDOROV,Amina Fedorov,Amina.Fedorov@BiTermTest.com,Enabled,Standard User,No,2017-04-24,2026-06-20
SIGRID.BOATENG,Sigrid Boateng,Sigrid.Boateng@BiTermTest.com,Enabled,Standard User,No,2017-04-18,2026-06-10
MAHMOUD.ENGSTROM,Mahmoud Engstrom,Mahmoud.Engstrom@BiTermTest.com,Disabled,Standard User,No,2017-04-17,2026-07-18
CHIARA.ARSLAN,Chiara Arslan,Chiara.Arslan@BiTermTest.com,Enabled,Standard User,No,2017-04-10,2026-07-18
Rafael.Worku,Rafael Worku,Rafael.Worku@BiTermTest.com,Enabled,Standard User,No,2017-04-10,2026-07-14
QUANG.MULDER,Quang Mulder,Quang.Mulder@BiTermTest.com,Enabled,Read Only,No,2017-04-10,2026-07-11
Maite.Galea,Maite Galea,Maite.Galea@BiTermTest.com,Enabled,Standard User,No,2017-04-10,2026-07-15
ITZEL.MARKOVIC,Itzel Markovic,Itzel.Markovic@BiTermTest.com,Enabled,Standard User,No,2017-04-03,2026-07-15
TAO.TAKAHASHI,Tao Takahashi,Tao.Takahashi@BiTermTest.com,Enabled,Read Only,No,2017-04-03,2026-07-10
Feng.Gallo,Feng Gallo,Feng.Gallo@BiTermTest.com,Enabled,Standard User,No,2017-03-31,2026-06-15
Jovana.Nair,Jovana Nair,Jovana.Nair@BiTermTest.com,Enabled,Read Only,No,2017-03-27,2026-03-08
Janusz.Ferrari,Janusz Ferrari,Janusz.Ferrari@BiTermTest.com,Enabled,Read Only,No,2017-03-27,2026-06-25
NEREA.UCHIDA,Nerea Uchida,Nerea.Uchida@BiTermTest.com,Enabled,Read Only,No,2017-03-27,2026-06-18
BJORN.DESAI,Bjorn Desai,Bjorn.Desai@BiTermTest.com,Enabled,Standard User,No,2017-03-21,2026-07-19
AOI.ASLAN,Aoi Aslan,Aoi.Aslan@BiTermTest.com,Enabled,Standard User,No,2021-07-27,2026-07-12
LOTTE.FERREIRA,Lotte Ferreira,Lotte.Ferreira@BiTermTest.com,Enabled,Standard User,No,2021-07-26,2026-06-24
AMARA.MARKOVIC,Amara Markovic,Amara.Markovic@BiTermTest.com,Enabled,Standard User,No,2021-07-20,2025-12-02
THIAGO.MALHOTRA,Thiago Malhotra,Thiago.Malhotra@BiTermTest.com,Enabled,Read Only,No,2021-07-19,2026-06-10
