account_id,display_name,email,account_status,app_role,privileged,created_date,last_login_date
YARETZI.KOZLOWSKI,Yaretzi Kozlowski,Yaretzi.Kozlowski@BiTermTest.com,Enabled,Standard User,No,2019-08-26,2026-07-28
YARETZI.HWANG,Yaretzi Hwang,Yaretzi.Hwang@BiTermTest.com,Enabled,Read Only,No,2019-08-12,2026-07-22
BJORN.MENSAH,Bjorn Mensah,Bjorn.Mensah@BiTermTest.com,Enabled,Power User,No,2012-06-18,2026-08-05
ASOKOLOV,Anouk Sokolov,Anouk.Sokolov@BiTermTest.com,Enabled,Standard User,No,2012-06-11,2026-07-10
KRICCI,Katya Ricci,Katya.Ricci@BiTermTest.com,Enabled,Administrator,Yes,2012-05-14,2026-06-24
JAZEVEDO,Jing Azevedo,Jing.Azevedo@BiTermTest.com,Enabled,Standard User,No,2012-02-27,2026-06-29
HBARAKA,Hana Baraka,Hana.Baraka@BiTermTest.com,Enabled,Standard User,No,2011-09-26,2026-07-14
AKOCAK,Anika Kocak,Anika.Kocak@BiTermTest.com,Enabled,Power User,No,2011-09-19,2026-07-18
ZAHRA.BALOGUN,Zahra Balogun,Zahra.Balogun@BiTermTest.com,Enabled,Standard User,No,2011-03-28,2026-07-25
BLEWANDOWSKI,Bogdan Lewandowski,Bogdan.Lewandowski@BiTermTest.com,Enabled,Standard User,No,2010-10-25,2026-06-22
DFERREIRA,Daan Ferreira,Daan.Ferreira@BiTermTest.com,Enabled,Standard User,No,2010-09-20,2026-07-10
MTESFAYE,Mahmoud Tesfaye,Mahmoud.Tesfaye@BiTermTest.com,Enabled,Standard User,No,2010-04-12,2026-08-03
OIHANE.LAI,Oihane Lai,Oihane.Lai@BiTermTest.com,Enabled,Standard User,No,2017-02-01,2026-08-04
LAN.GRECO,Lan Greco,Lan.Greco@BiTermTest.com,Enabled,Standard User,No,2016-12-05,2026-07-09
ILYA.LEMMA,Ilya Lemma,Ilya.Lemma@BiTermTest.com,Enabled,Standard User,No,2016-10-03,2026-07-06
MARTA.CARDOSO,Marta Cardoso,Marta.Cardoso@BiTermTest.com,Enabled,Standard User,No,2016-08-22,2026-07-06
KOFI.KEBEDE,Kofi Kebede,Kofi.Kebede@BiTermTest.com,Enabled,Standard User,No,2016-08-22,2026-07-31
FEMI.MENON,Femi Menon,Femi.Menon@BiTermTest.com,Disabled,Standard User,No,2016-05-16,2026-07-09
NAOKO.OKONKWO,Naoko Okonkwo,Naoko.Okonkwo@BiTermTest.com,Enabled,Standard User,No,2016-05-16,2026-06-29
HARUTO.FUJIMOTO,Haruto Fujimoto,Haruto.Fujimoto@BiTermTest.com,Enabled,Standard User,No,2016-05-09,2026-07-20
XIMENA.ISHIKAWA,Ximena Ishikawa,Ximena.Ishikawa@BiTermTest.com,Enabled,Standard User,No,2016-02-29,2026-07-09
NAYELI.WISNIEWSKI,Nayeli Wisniewski,Nayeli.Wisniewski@BiTermTest.com,Enabled,Standard User,No,2021-05-24,2026-07-28
ILYA.UCHIDA,Ilya Uchida,Ilya.Uchida@BiTermTest.com,Enabled,Read Only,No,2021-03-29,2026-07-21
ITZEL.MAALOUF,Itzel Maalouf,Itzel.Maalouf@BiTermTest.com,Enabled,Standard User,No,2014-10-13,2026-07-31
PRIYA.BEKELE,Priya Bekele,Priya.Bekele@BiTermTest.com,Enabled,Read Only,No,2014-10-13,2026-07-03
NALEDI.FUJIMOTO,Naledi Fujimoto,Naledi.Fujimoto@BiTermTest.com,Enabled,Standard User,No,2014-10-13,2026-07-19
SIOBHAN.KIRIGAYA,Siobhan Kirigaya,Siobhan.Kirigaya@BiTermTest.com,Enabled,Standard User,No,2014-08-25,2026-06-28
DMULDER,Daan Mulder,Daan.Mulder@BiTermTest.com,Enabled,Read Only,No,2006-07-17,2026-07-31
DKIRIGAYA,Diego Kirigaya,Diego.Kirigaya@BiTermTest.com,Enabled,Standard User,No,2006-07-10,2026-06-24
AALMEIDA,Anouk Almeida,Anouk.Almeida@BiTermTest.com,Enabled,Standard User,No,2006-03-13,2026-08-02
TVELLA,Tenoch Vella,Tenoch.Vella@BiTermTest.com,Enabled,Standard User,No,2005-12-05,2026-06-29
BCARVALHO,Bjorn Carvalho,Bjorn.Carvalho@BiTermTest.com,Enabled,Standard User,No,2005-06-06,2026-06-25
ZDESTA,Zahra Desta,Zahra.Desta@BiTermTest.com,Enabled,Standard User,No,2004-12-01,2026-07-13
VJOVANOVIC,Valentina Jovanovic,Valentina.Jovanovic@BiTermTest.com,Enabled,Standard User,No,2004-09-27,2026-06-30
JANUSZ.BALOGUN,Janusz Balogun,Janusz.Balogun@BiTermTest.com,Enabled,Read Only,No,2021-09-27,2026-07-17
KZIELINSKI,Kenji Zielinski,Kenji.Zielinski@BiTermTest.com,Enabled,Standard User,No,2004-04-01,2026-07-11
ANWAR.ZIELINSKI,Anwar Zielinski,Anwar.Zielinski@BiTermTest.com,Enabled,Standard User,No,2003-03-31,2026-07-08
TGALLO,Teodora Gallo,Teodora.Gallo@BiTermTest.com,Enabled,Read Only,No,2001-01-29,2026-07-25
RAVI.OZTURK,Ravi Ozturk,Ravi.Ozturk@BiTermTest.com,Enabled,Read Only,No,2018-08-06,2026-06-23
AMAIA.OWUSU,Amaia Owusu,Amaia.Owusu@BiTermTest.com,Enabled,Standard User,No,2018-07-02,2026-07-18
LORENZO.DESHPANDE,Lorenzo Deshpande,Lorenzo.Deshpande@BiTermTest.com,Enabled,Standard User,No,2020-11-30,2026-06-30
BASIM.UCHIDA,Basim Uchida,Basim.Uchida@BiTermTest.com,Enabled,Power User,No,2020-10-26,2026-07-23
DECLAN.PETROVIC,Declan Petrovic,Declan.Petrovic@BiTermTest.com,Enabled,Power User,No,2018-04-30,2026-07-07
BARAN.DESTA,Baran Desta,Baran.Desta@BiTermTest.com,Disabled,Standard User,No,2018-03-19,2026-07-13
THABO.ADEYEMI,Thabo Adeyemi,Thabo.Adeyemi@BiTermTest.com,Enabled,Standard User,No,2017-12-13,2026-06-23
LMEIJER,Lotte Meijer,Lotte.Meijer@BiTermTest.com,Enabled,Standard User,No,2000-07-31,2026-07-03
EAMON.BOSMAN,Eamon Bosman,Eamon.Bosman@BiTermTest.com,Enabled,Standard User,No,2019-07-08,2026-07-20
ADAEZE.SEO,Adaeze Seo,Adaeze.Seo@BiTermTest.com,Enabled,Administrator,Yes,2019-06-17,2026-07-28
SEDA.UCHIDA,Seda Uchida,Seda.Uchida@BiTermTest.com,Enabled,Standard User,No,2019-05-13,2026-07-26
FENG.FERREIRA,Feng Ferreira,Feng.Ferreira@BiTermTest.com,Enabled,Standard User,No,2019-05-06,2026-06-23
AOIFE.BAE,Aoife Bae,Aoife.Bae@BiTermTest.com,Enabled,Administrator,Yes,2019-04-15,2026-07-17
LARS.AZEVEDO,Lars Azevedo,Lars.Azevedo@BiTermTest.com,Enabled,Standard User,No,2019-02-25,2026-07-06
VOLKAN.ESPOSITO,Volkan Esposito,Volkan.Esposito@BiTermTest.com,Enabled,Power User,No,2019-02-25,2026-08-03
THAO.GHANEM,Thao Ghanem,Thao.Ghanem@BiTermTest.com,Enabled,Read Only,No,2020-03-16,2026-06-24
DENIZ.BARONE,Deniz Barone,Deniz.Barone@BiTermTest.com,Enabled,Standard User,No,2020-03-16,2026-07-07
WAFA.FORSBERG,Wafa Forsberg,Wafa.Forsberg@BiTermTest.com,Enabled,Standard User,No,2020-02-24,2026-06-23
INGRID.DUONG,Ingrid Duong,Ingrid.Duong@BiTermTest.com,Enabled,Read Only,No,2021-03-16,2026-07-01
AYLIN.KILIC,Aylin Kilic,Aylin.Kilic@BiTermTest.com,Enabled,Standard User,No,2021-03-16,2026-07-30
BARAN.CARVALHO,Baran Carvalho,Baran.Carvalho@BiTermTest.com,Enabled,Read Only,No,2021-03-08,2026-07-01
TRUNG.POLAT,Trung Polat,Trung.Polat@BiTermTest.com,Enabled,Standard User,No,2015-12-09,2026-07-10
CUAUHTEMOC.EZEANI,Cuauhtemoc Ezeani,Cuauhtemoc.Ezeani@BiTermTest.com,Enabled,Standard User,No,2015-11-02,2026-07-17
AYLIN.BALOGUN,Aylin Balogun,Aylin.Balogun@BiTermTest.com,Enabled,Power User,No,2015-10-05,2026-07-09
INGRID.UCHIDA,Ingrid Uchida,Ingrid.Uchida@BiTermTest.com,Enabled,Standard User,No,2015-07-20,2026-08-02
MAITE.MARINO,Maite Marino,Maite.Marino@BiTermTest.com,Enabled,Standard User,No,2015-06-22,2026-07-24
DMITRI.AKSOY,Dmitri Aksoy,Dmitri.Aksoy@BiTermTest.com,Enabled,Read Only,No,2015-04-13,2026-07-17
NAOKO.SLEIMAN,Naoko Sleiman,Naoko.Sleiman@BiTermTest.com,Enabled,Standard User,No,2015-02-23,2026-06-22
HROSSI,Hui Rossi,Hui.Rossi@BiTermTest.com,Enabled,Standard User,No,2010-02-08,2026-07-03
LARSLAN,Leila Arslan,Leila.Arslan@BiTermTest.com,Enabled,Standard User,No,2009-04-13,2026-07-24
AOWUSU,Amaia Owusu,Amaia.Owusu@BiTermTest.com,Enabled,Standard User,No,2009-01-26,2026-06-23
HNOVAK,Hui Novak,Hui.Novak@BiTermTest.com,Enabled,Standard User,No,2008-12-01,2026-07-03
FBABIC,Firuza Babic,Firuza.Babic@BiTermTest.com,Enabled,Standard User,No,2008-12-01,2026-08-03
WPIOTROWSKI,Willem Piotrowski,Willem.Piotrowski@BiTermTest.com,Enabled,Standard User,No,2008-09-02,2026-07-16
TIYER,Teodora Iyer,Teodora.Iyer@BiTermTest.com,Enabled,Standard User,No,2008-09-02,2026-08-02
DGHANEM,Dghanem2 User,DGhanem2@BiTermTest.com,Enabled,Standard User,No,2008-07-28,2026-06-22
DVARMA,Declan Varma,Declan.Varma@BiTermTest.com,Enabled,Administrator,Yes,2008-07-28,2026-07-17
SLUNDGREN,Sanjay Lundgren,Sanjay.Lundgren@BiTermTest.com,Enabled,Standard User,No,2008-05-12,2026-07-20
TARIQ.MATSUDA,Tariq Matsuda,Tariq.Matsuda@BiTermTest.com,Enabled,Standard User,No,2008-01-28,2026-07-24
DENIZ.KURODA,Deniz Kuroda,Deniz.Kuroda@BiTermTest.com,Enabled,Standard User,No,2023-11-14,2026-07-06
MAITE.DAHLBERG,Maite Dahlberg,Maite.Dahlberg@BiTermTest.com,Enabled,Standard User,No,2023-11-14,2026-07-13
CHIDI.CHUKWU,Chidi Chukwu,Chidi.Chukwu@BiTermTest.com,Enabled,Standard User,No,2007-08-30,2026-07-31
CKAPOOR,Cuauhtemoc Kapoor,Cuauhtemoc.Kapoor@BiTermTest.com,Enabled,Read Only,No,2007-06-04,2026-06-22
QMULDER,Quang Mulder,Quang.Mulder@BiTermTest.com,Enabled,Standard User,No,2007-04-30,2026-06-27
TATTARD,Tao Attard,Tao.Attard@BiTermTest.com,Enabled,Standard User,No,2007-01-29,2026-07-06
ESHAN.FOFANA,Eshan Fofana,Eshan.Fofana@BiTermTest.com,Enabled,Standard User,No,2019-01-07,2026-07-17
SEDA.KILIC,Seda Kilic,Seda.Kilic@BiTermTest.com,Enabled,Read Only,No,2018-11-26,2026-07-04
TOMASZ.MALHOTRA,Tomasz Malhotra,Tomasz.Malhotra@BiTermTest.com,Enabled,Standard User,No,2018-11-26,2026-06-29
YARETZI.MEKONNEN,Yaretzi Mekonnen,Yaretzi.Mekonnen@BiTermTest.com,Enabled,Standard User,No,2020-01-20,2026-07-20
WILLEM.ROSSI,Willem Rossi,Willem.Rossi@BiTermTest.com,Enabled,Standard User,No,2020-01-20,2026-07-17
EAMON.CHATTERJEE,Eamon Chatterjee,Eamon.Chatterjee@BiTermTest.com,Enabled,Standard User,No,2020-01-06,2026-06-28
PADRAIG.WOJCIK,Padraig Wojcik,Padraig.Wojcik@BiTermTest.com,Enabled,Standard User,No,2022-01-10,2026-06-28
MATEO.OBIORA,Mateo Obiora,Mateo.Obiora@BiTermTest.com,Enabled,Standard User,No,2020-12-28,2026-07-09
ZOFIA.OLIVEIRA,Zofia Oliveira,Zofia.Oliveira@BiTermTest.com,Enabled,Power User,No,2015-01-05,2026-07-17
FEMKE.AZEVEDO,Femke Azevedo,Femke.Azevedo@BiTermTest.com,Enabled,Standard User,No,2015-01-01,2026-07-31
NEREA.EZEANI,Nerea Ezeani,Nerea.Ezeani@BiTermTest.com,Enabled,Read Only,No,2015-01-01,2026-07-21
PARVIN.TRUONG,Parvin Truong,Parvin.Truong@BiTermTest.com,Enabled,Read Only,No,2015-01-01,2026-06-29
Baran.Mazur,Baran Mazur,baran.mazur@bitermtest.com,Enabled,Standard User,No,2022-12-27,2024-06-08
RASHIDA.GUPTA,Rashida Gupta,rashida.gupta@bitermtest.com,Enabled,Standard User,No,2023-10-15,2025-03-07
ANWAR.SALIBA,Anwar Saliba,,Enabled,Power User,No,2023-07-12,2025-08-03
Agnieszka.Vuong,Agnieszka Vuong,,Enabled,Service Account,Yes,2022-12-21,2024-02-24
ZOFIA.JOSHI,Zofia Joshi,,Enabled,Service Account,Yes,2023-12-07,2026-05-17
ILYA.HADDAD,Ilya Haddad,,Enabled,Standard User,No,2022-02-02,2024-09-23
SOREN.MOROZOV,Soren Morozov,soren.morozov@bitermtest.com,Enabled,Standard User,No,2023-03-23,2026-05-28
Marisol.Axelsson,Marisol Axelsson,marisol.axelsson@bitermtest.com,Enabled,Service Account,Yes,2021-12-18,2024-07-05
BRAM.ARSLAN,Bram Arslan,,Enabled,Standard User,No,2023-07-21,2025-12-22
Eneko.Sowande,Eneko Sowande,,Enabled,Power User,No,2022-08-28,2026-02-24
UMAR.BOSMAN,Umar Bosman,umar.bosman@bitermtest.com,Enabled,Standard User,No,2022-01-21,2026-01-26
INGRID.TOURE,Ingrid Toure,ingrid.toure@bitermtest.com,Enabled,Service Account,Yes,2022-02-16,2024-07-22
NAOKO.BALOGUN,Naoko Balogun,,Enabled,Service Account,Yes,2022-12-05,2025-04-01
