account_id,display_name,email,account_status,app_role,privileged,created_date,last_login_date
CITLALI.NGO,Citlali Ngo,Citlali.Ngo@BiTermTest.com,Enabled,Standard User,No,2023-01-23,2026-07-31
JISOO.KOZLOWSKI,Jisoo Kozlowski,Jisoo.Kozlowski@BiTermTest.com,Enabled,Standard User,No,2023-01-09,2026-07-20
ANIKA.ISHIKAWA,Anika Ishikawa,Anika.Ishikawa@BiTermTest.com,Enabled,Standard User,No,2022-12-19,2026-07-08
AOI.ASLAN,Aoi Aslan,Aoi.Aslan@BiTermTest.com,Enabled,Standard User,No,2019-11-04,2026-06-25
VASIL.AMARI,Vasil Amari,Vasil.Amari@BiTermTest.com,Enabled,Standard User,No,2019-11-04,2026-08-01
DUC.DEMIR,Duc Demir,Duc.Demir@BiTermTest.com,Enabled,Standard User,No,2017-10-16,2026-06-30
XOCHITL.AZEVEDO,Xochitl Azevedo,Xochitl.Azevedo@BiTermTest.com,Enabled,Standard User,No,2017-07-10,2026-07-08
BEATRIZ.MEIJER,Beatriz Meijer,Beatriz.Meijer@BiTermTest.com,Enabled,Standard User,No,2017-06-12,2026-07-11
KAMAL.SAXENA,Kamal Saxena,Kamal.Saxena@BiTermTest.com,Enabled,Read Only,No,2017-05-01,2026-07-13
OMAR.BANERJEE,Omar Banerjee,Omar.Banerjee@BiTermTest.com,Enabled,Standard User,No,2017-04-03,2026-07-02
DALIA.DAHLBERG,Dalia Dahlberg,Dalia.Dahlberg@BiTermTest.com,Enabled,Power User,No,2021-07-26,2026-06-26
YAN.FAKHOURY,Yan Fakhoury,Yan.Fakhoury@BiTermTest.com,Enabled,Power User,No,2017-02-13,2026-06-29
DNAKAMURA,Diego Nakamura,Diego.Nakamura@BiTermTest.com,Enabled,Power User,No,1999-03-18,2026-07-22
RBOATENG,Rashida Boateng,Rashida.Boateng@BiTermTest.com,Enabled,Standard User,No,1998-06-29,2026-07-25
ABARAKA,Aoife Baraka,Aoife.Baraka@BiTermTest.com,Enabled,Read Only,No,1993-12-01,2026-07-08
ALINDQVIST,Amina Lindqvist,Amina.Lindqvist@BiTermTest.com,Enabled,Standard User,No,1993-10-18,2026-07-18
TMATSUDA,Tahira Matsuda,Tahira.Matsuda@BiTermTest.com,Enabled,Power User,No,1987-09-23,2026-07-19
LAN.MARINO,Lan Marino,Lan.Marino@BiTermTest.com,Enabled,Standard User,No,2020-07-20,2026-07-13
TAHIRA.NAIR,Tahira Nair,Tahira.Nair@BiTermTest.com,Enabled,Standard User,No,2020-07-13,2026-07-07
ESHAN.ISHIKAWA,Eshan Ishikawa,Eshan.Ishikawa@BiTermTest.com,Enabled,Standard User,No,2021-06-14,2026-07-17
SULEIMAN.OKONKWO,Suleiman Okonkwo,Suleiman.Okonkwo@BiTermTest.com,Enabled,Power User,No,2019-09-23,2026-07-02
NEMANJA.GALLO,Nemanja Gallo,Nemanja.Gallo@BiTermTest.com,Enabled,Read Only,No,2019-08-26,2026-06-22
JANUSZ.AKSOY,Janusz Aksoy,Janusz.Aksoy@BiTermTest.com,Enabled,Administrator,Yes,2019-08-12,2026-07-08
BOGDAN.MENSAH,Bogdan Mensah,Bogdan.Mensah@BiTermTest.com,Enabled,Standard User,No,2012-06-18,2026-01-15
XKURODA,Xochitl Kuroda,Xochitl.Kuroda@BiTermTest.com,Enabled,Standard User,No,2012-06-11,2026-07-09
CESPOSITO,Cuauhtemoc Esposito,Cuauhtemoc.Esposito@BiTermTest.com,Enabled,Administrator,Yes,2012-05-14,2026-07-29
BHAILE,Beatriz Haile,Beatriz.Haile@BiTermTest.com,Enabled,Standard User,No,2012-02-27,2026-07-17
ZFONSECA,Zofia Fonseca,Zofia.Fonseca@BiTermTest.com,Enabled,Standard User,No,2011-09-26,2026-07-21
CAXELSSON,Chiara Axelsson,Chiara.Axelsson@BiTermTest.com,Enabled,Standard User,No,2011-09-19,2026-07-19
WILLEM.MARKOVIC,Willem Markovic,Willem.Markovic@BiTermTest.com,Enabled,Standard User,No,2011-03-28,2026-06-23
YDABROWSKI,Yevhen Dabrowski,Yevhen.Dabrowski@BiTermTest.com,Disabled,Standard User,No,2010-10-25,2026-07-30
CTRIVEDI,Cem Trivedi,Cem.Trivedi@BiTermTest.com,Enabled,Standard User,No,2010-09-20,2026-07-20
NKURODA,Naledi Kuroda,Naledi.Kuroda@BiTermTest.com,Enabled,Standard User,No,2010-04-12,2026-07-23
AOI.IVANOV,Aoi Ivanov,Aoi.Ivanov@BiTermTest.com,Enabled,Standard User,No,2017-02-01,2026-07-28
UMAR.HOSHINO,Umar Hoshino,Umar.Hoshino@BiTermTest.com,Enabled,Standard User,No,2016-12-05,2026-06-22
MIKKEL.HOLMGREN,Mikkel Holmgren,Mikkel.Holmgren@BiTermTest.com,Enabled,Read Only,No,2016-10-03,2026-07-17
INES.ZAMMIT,Ines Zammit,Ines.Zammit@BiTermTest.com,Enabled,Standard User,No,2016-08-22,2026-06-18
FENG.SAXENA,Feng Saxena,Feng.Saxena@BiTermTest.com,Enabled,Read Only,No,2016-08-22,2026-06-28
YUKI.BERGSTROM,Yuki Bergstrom,Yuki.Bergstrom@BiTermTest.com,Enabled,Read Only,No,2016-05-16,2026-06-23
MAIALEN.MOROZOV,Maialen Morozov,Maialen.Morozov@BiTermTest.com,Enabled,Standard User,No,2016-05-16,2026-06-26
WILLEM.ROSSI,Willem Rossi,Willem.Rossi@BiTermTest.com,Enabled,Administrator,Yes,2016-05-09,2026-07-20
NALEDI.MENON,Naledi Menon,Naledi.Menon@BiTermTest.com,Enabled,Read Only,No,2016-02-29,2026-07-04
TEODORA.RAO,Teodora Rao,Teodora.Rao@BiTermTest.com,Enabled,Standard User,No,2021-05-24,2026-07-30
CITLALI.FARRUGIA,Citlali Farrugia,Citlali.Farrugia@BiTermTest.com,Enabled,Standard User,No,2021-03-29,2026-07-18
ZOFIA.FONSECA,Zofia Fonseca,Zofia.Fonseca@BiTermTest.com,Enabled,Standard User,No,2014-10-13,2026-07-25
INES.SZYMANSKI,Ines Szymanski,Ines.Szymanski@BiTermTest.com,Enabled,Standard User,No,2014-10-13,2026-07-09
IKER.GIRMA,Iker Girma,Iker.Girma@BiTermTest.com,Enabled,Standard User,No,2014-10-13,2026-08-02
HANA.TRIVEDI,Hana Trivedi,Hana.Trivedi@BiTermTest.com,Enabled,Standard User,No,2014-08-25,2026-07-31
LSAKAMOTO,Lars Sakamoto,Lars.Sakamoto@BiTermTest.com,Enabled,Read Only,No,2006-07-17,2026-07-07
GVOLKOV,Gorka Volkov,Gorka.Volkov@BiTermTest.com,Enabled,Standard User,No,2006-07-10,2026-07-07
SBARONE,Suleiman Barone,Suleiman.Barone@BiTermTest.com,Enabled,Read Only,No,2006-03-13,2026-08-04
OKILIC,Oksana Kilic,Oksana.Kilic@BiTermTest.com,Enabled,Standard User,No,2005-12-05,2026-07-04
IZIELINSKI,Itzel Zielinski,Itzel.Zielinski@BiTermTest.com,Enabled,Standard User,No,2005-06-06,2026-06-23
CSTOJANOVIC,Chidi Stojanovic,Chidi.Stojanovic@BiTermTest.com,Enabled,Administrator,Yes,2004-12-01,2026-08-04
HAYDIN,Huong Aydin,Huong.Aydin@BiTermTest.com,Enabled,Standard User,No,2004-09-27,2026-06-26
DRAGAN.GIRMA,Dragan Girma,Dragan.Girma@BiTermTest.com,Enabled,Standard User,No,2021-09-27,2026-07-12
PKOCAK,Parvin Kocak,Parvin.Kocak@BiTermTest.com,Enabled,Read Only,No,2004-04-01,2026-06-22
RAFAEL.ESPOSITO,Rafael Esposito,Rafael.Esposito@BiTermTest.com,Enabled,Standard User,No,2003-03-31,2026-07-29
UKAPOOR,Unai Kapoor,Unai.Kapoor@BiTermTest.com,Enabled,Read Only,No,2001-01-29,2026-07-12
MIKKEL.MEIJER,Mikkel Meijer,Mikkel.Meijer@BiTermTest.com,Enabled,Power User,No,2018-07-02,2026-07-03
XOCHITL.LEWANDOWSKI,Xochitl Lewandowski,Xochitl.Lewandowski@BiTermTest.com,Enabled,Standard User,No,2020-11-30,2026-08-01
VALENTINA.AFOLABI,Valentina Afolabi,Valentina.Afolabi@BiTermTest.com,Enabled,Standard User,No,2020-10-26,2026-08-02
MATTEO.JANKOWSKI,Matteo Jankowski,Matteo.Jankowski@BiTermTest.com,Enabled,Standard User,No,2018-04-30,2026-07-20
FEMI.NWOSU,Femi Nwosu,Femi.Nwosu@BiTermTest.com,Enabled,Standard User,No,2018-03-19,2026-07-30
ZAHRA.SZYMANSKI,Zahra Szymanski,Zahra.Szymanski@BiTermTest.com,Enabled,Standard User,No,2017-12-13,2026-07-31
LBHATTACHARYA,Lorenzo Bhattacharya,Lorenzo.Bhattacharya@BiTermTest.com,Enabled,Read Only,No,2000-07-31,2026-07-30
TAHIRA.DESTA,Tahira Desta,Tahira.Desta@BiTermTest.com,Enabled,Standard User,No,2019-07-08,2026-07-09
HANA.NYSTROM,Hana Nystrom,Hana.Nystrom@BiTermTest.com,Disabled,Standard User,No,2019-06-17,2026-07-23
YUSUF.NOVAK,Yusuf Novak,Yusuf.Novak@BiTermTest.com,Enabled,Standard User,No,2019-05-13,2026-07-14
ANIKA.MARINO,Anika Marino,Anika.Marino@BiTermTest.com,Enabled,Standard User,No,2019-05-06,2026-08-05
AYLIN.RAO,Aylin Rao,Aylin.Rao@BiTermTest.com,Enabled,Standard User,No,2019-04-15,2026-06-27
JEROEN.VOLKOV,Jeroen Volkov,Jeroen.Volkov@BiTermTest.com,Enabled,Power User,No,2019-02-25,2026-07-08
BJORN.BARONE,Bjorn Barone,Bjorn.Barone@BiTermTest.com,Enabled,Standard User,No,2019-02-25,2026-07-14
BAO.WORKU,Bao Worku,Bao.Worku@BiTermTest.com,Enabled,Standard User,No,2020-03-16,2026-07-01
TRUNG.SAHIN,Trung Sahin,Trung.Sahin@BiTermTest.com,Disabled,Standard User,No,2020-03-16,2026-07-18
ESHAN.FOFANA,Eshan Fofana,Eshan.Fofana@BiTermTest.com,Enabled,Standard User,No,2020-02-24,2026-07-08
LORENZO.MALHOTRA,Lorenzo Malhotra,Lorenzo.Malhotra@BiTermTest.com,Enabled,Read Only,No,2021-03-16,2026-07-03
ANWAR.PILLAI,Anwar Pillai,Anwar.Pillai@BiTermTest.com,Enabled,Read Only,No,2021-03-16,2026-07-23
NAOKO.TESFAYE,Naoko Tesfaye,Naoko.Tesfaye@BiTermTest.com,Enabled,Standard User,No,2021-03-08,2026-07-14
PARVIN.TRUONG,Parvin Truong,Parvin.Truong@BiTermTest.com,Enabled,Standard User,No,2015-12-09,2026-06-30
PRIYA.NYSTROM,Priya Nystrom,Priya.Nystrom@BiTermTest.com,Enabled,Standard User,No,2015-11-02,2026-07-03
NIAMH.OWUSU,Niamh Owusu,Niamh.Owusu@BiTermTest.com,Enabled,Read Only,No,2015-10-05,2026-07-05
OKSANA.GIRMA,Oksana Girma,Oksana.Girma@BiTermTest.com,Enabled,Standard User,No,2015-07-20,2026-07-30
RENATA.BOSMAN,Renata Bosman,Renata.Bosman@BiTermTest.com,Enabled,Standard User,No,2015-06-22,2026-07-10
ADAEZE.FERREIRA,Adaeze Ferreira,Adaeze.Ferreira@BiTermTest.com,Enabled,Standard User,No,2015-04-13,2026-06-30
LEILA.CHUKWU,Leila Chukwu,Leila.Chukwu@BiTermTest.com,Enabled,Power User,No,2015-02-23,2026-06-26
YIYER,Yusuf Iyer,Yusuf.Iyer@BiTermTest.com,Enabled,Standard User,No,2010-02-08,2026-07-17
BCONTI,Bao Conti,Bao.Conti@BiTermTest.com,Enabled,Standard User,No,2009-04-13,2026-07-13
MPHAM,Matteo Pham,Matteo.Pham@BiTermTest.com,Enabled,Standard User,No,2009-01-26,2026-06-29
EEZEANI,Eshan Ezeani,Eshan.Ezeani@BiTermTest.com,Enabled,Power User,No,2008-12-01,2026-08-05
JRICCI,Janusz Ricci,Janusz.Ricci@BiTermTest.com,Enabled,Standard User,No,2008-12-01,2026-07-12
LHAILE,Linh Haile,Linh.Haile@BiTermTest.com,Enabled,Standard User,No,2008-09-02,2026-07-08
MGRECH,Maialen Grech,Maialen.Grech@BiTermTest.com,Enabled,Read Only,No,2008-09-02,2026-06-29
DGHANEM,Dghanem2 User,DGhanem2@BiTermTest.com,Enabled,Standard User,No,2008-07-28,2026-06-30
AZAMMIT,Anahi Zammit,Anahi.Zammit@BiTermTest.com,Enabled,Read Only,No,2008-07-28,2026-08-04
TORLOV,Tao Orlov,Tao.Orlov@BiTermTest.com,Enabled,Standard User,No,2008-05-12,2026-06-27
FEMI.RAHAL,Femi Rahal,Femi.Rahal@BiTermTest.com,Enabled,Power User,No,2008-01-28,2026-07-17
ZOFIA.WORKU,Zofia Worku,Zofia.Worku@BiTermTest.com,Enabled,Standard User,No,2023-11-14,2026-07-26
VOLKAN.KAYA,Volkan Kaya,Volkan.Kaya@BiTermTest.com,Enabled,Standard User,No,2023-11-14,2026-07-03
ANWAR.ATTARD,Anwar Attard,Anwar.Attard@BiTermTest.com,Enabled,Read Only,No,2007-08-30,2026-07-05
TTOURE,Tariq Toure,Tariq.Toure@BiTermTest.com,Enabled,Read Only,No,2007-06-04,2026-07-19
SBARAKA,Soren Baraka,Soren.Baraka@BiTermTest.com,Enabled,Standard User,No,2007-04-30,2026-07-14
SBARONE,Sanne Barone,Sanne.Barone@BiTermTest.com,Enabled,Read Only,No,2007-01-29,2026-08-04
SIPHO.DEKKER,Sipho Dekker,Sipho.Dekker@BiTermTest.com,Enabled,Standard User,No,2019-01-07,2026-06-25
PARVIN.KOZLOWSKI,Parvin Kozlowski,Parvin.Kozlowski@BiTermTest.com,Enabled,Read Only,No,2018-11-26,2026-06-26
MAHMOUD.NAKAMURA,Mahmoud Nakamura,Mahmoud.Nakamura@BiTermTest.com,Enabled,Standard User,No,2018-11-26,2026-07-08
FIRUZA.HOSHINO,Firuza Hoshino,Firuza.Hoshino@BiTermTest.com,Enabled,Administrator,Yes,2020-01-20,2026-07-06
GIULIA.KRAWCZYK,Giulia Krawczyk,Giulia.Krawczyk@BiTermTest.com,Enabled,Standard User,No,2020-01-20,2026-07-15
HANA.TRIVEDI,Hana Trivedi,Hana.Trivedi@BiTermTest.com,Enabled,Standard User,No,2020-01-06,2026-07-31
ELZBIETA.HORVAT,Elzbieta Horvat,Elzbieta.Horvat@BiTermTest.com,Enabled,Standard User,No,2022-01-10,2026-07-22
ANAHI.AGARWAL,Anahi Agarwal,Anahi.Agarwal@BiTermTest.com,Enabled,Standard User,No,2020-12-28,2026-07-24
THABO.KEITA,Thabo Keita,Thabo.Keita@BiTermTest.com,Enabled,Standard User,No,2015-01-05,2026-07-19
ARJUN.FORSBERG,Arjun Forsberg,Arjun.Forsberg@BiTermTest.com,Enabled,Standard User,No,2015-01-01,2026-07-29
LORENZO.ROSSI,Lorenzo Rossi,Lorenzo.Rossi@BiTermTest.com,Enabled,Read Only,No,2015-01-01,2026-07-14
LINH.ABEBE,Linh Abebe,Linh.Abebe@BiTermTest.com,Enabled,Standard User,No,2015-01-01,2026-08-05
Baran.Mazur,Baran Mazur,baran.mazur@bitermtest.com,Enabled,Standard User,No,2022-01-24,2024-10-22
ESHAN.NOVIKOV,Eshan Novikov,,Enabled,Standard User,No,2022-01-09,2025-06-13
DUC.KAPOOR,Duc Kapoor,,Enabled,Standard User,No,2022-04-15,2026-08-01
Agnieszka.Vuong,Agnieszka Vuong,agnieszka.vuong@bitermtest.com,Enabled,Service Account,Yes,2022-11-01,2024-08-23
TENOCH.AZEVEDO,Tenoch Azevedo,,Enabled,Power User,No,2023-11-24,2026-07-09
DMITRI.OKONKWO,Dmitri Okonkwo,dmitri.okonkwo@bitermtest.com,Enabled,Standard User,No,2023-08-12,2026-07-01
DAAN.MOROZOV,Daan Morozov,daan.morozov@bitermtest.com,Enabled,Standard User,No,2023-10-25,2026-03-07
Marisol.Axelsson,Marisol Axelsson,marisol.axelsson@bitermtest.com,Enabled,Standard User,No,2023-05-06,2026-04-21
SAKURA.SEO,Sakura Seo,,Enabled,Standard User,No,2023-01-16,2024-05-30
Eneko.Sowande,Eneko Sowande,,Enabled,Read Only,No,2023-12-14,2024-11-30
SIOBHAN.JOVANOVIC,Siobhan Jovanovic,siobhan.jovanovic@bitermtest.com,Enabled,Read Only,No,2022-10-25,2025-01-18
MINHO.GHANEM,Minho Ghanem,minho.ghanem@bitermtest.com,Enabled,Standard User,No,2022-03-18,2026-01-07
LUCIA.TOURE,Lucia Toure,lucia.toure@bitermtest.com,Disabled,Standard User,No,2023-08-20,2025-03-28
