account_id,display_name,email,account_status,app_role,privileged,created_date,last_login_date
REN.PILLAI,Ren Pillai,Ren.Pillai@BiTermTest.com,Enabled,Standard User,No,2019-04-15,2026-06-28
LALEH.DEMIR,Laleh Demir,Laleh.Demir@BiTermTest.com,Enabled,Standard User,No,2023-03-13,2026-06-18
MIKKEL.ATTARD,Mikkel Attard,Mikkel.Attard@BiTermTest.com,Enabled,Read Only,No,2025-02-06,2026-07-16
MAITE.DAHLBERG,Maite Dahlberg,Maite.Dahlberg@BiTermTest.com,Enabled,Standard User,No,2021-04-26,2026-07-01
SANNE.DESTA,Sanne Desta,Sanne.Desta@BiTermTest.com,Enabled,Standard User,No,2025-05-15,2026-06-17
XOCHITL.LEWANDOWSKI,Xochitl Lewandowski,Xochitl.Lewandowski@BiTermTest.com,Enabled,Standard User,No,2012-09-11,2026-07-22
ITRUONG,Itruong,,Enabled,Service Account,Yes,2023-12-11,2024-07-12
LORENZO.FUJIMOTO,Lorenzo Fujimoto,Lorenzo.Fujimoto@BiTermTest.com,Enabled,Read Only,No,2023-02-06,2026-06-28
MATTEO.PHAM,Matteo Pham,Matteo.Pham@BiTermTest.com,Enabled,Standard User,No,2021-05-24,2026-06-30
ANWAR.NGO,Anwar Ngo,Anwar.Ngo@BiTermTest.com,Enabled,Administrator,Yes,2015-01-01,2026-06-24
MILAN.VUONG,Milan Vuong,Milan.Vuong@BiTermTest.com,Enabled,Read Only,No,2008-09-14,2026-07-11
JOVANA.RIBEIRO,Jovana Ribeiro,Jovana.Ribeiro@BiTermTest.com,Enabled,Administrator,Yes,2007-02-01,2026-07-01
MARTA.DOGAN,Marta Dogan,,Enabled,Service Account,Yes,2022-12-16,2026-05-28
JOVANA.NAIR,Jovana Nair,Jovana.Nair@BiTermTest.com,Enabled,Standard User,No,2015-02-02,2026-01-16
BIANCA.MORETTI,Bianca Moretti,Bianca.Moretti@BiTermTest.com,Enabled,Standard User,No,2020-02-24,2026-07-11
DENIZ.ALEMU,Deniz Alemu,Deniz.Alemu@BiTermTest.com,Enabled,Standard User,No,2022-07-20,2026-07-20
ELZBIETA.LEMMA,Elzbieta Lemma,Elzbieta.Lemma@BiTermTest.com,Enabled,Standard User,No,2025-05-13,2026-06-23
RAFAEL.TITOV,Rafael Titov,Rafael.Titov@BiTermTest.com,Enabled,Standard User,No,2015-03-16,2026-06-17
JEROEN.MICALLEF,Jeroen Micallef,Jeroen.Micallef@BiTermTest.com,Enabled,Read Only,No,2024-09-23,2026-07-06
TKURODA,Tkuroda,,Enabled,Standard User,No,2022-02-18,2025-12-01
AATTARD,Arjun Attard,Arjun.Attard@BiTermTest.com,Enabled,Standard User,No,2012-12-17,2026-06-16
NBEKELE,Nayeli Bekele,Nayeli.Bekele@BiTermTest.com,Enabled,Standard User,No,2006-09-20,2026-06-13
SANNE.ATTARD,Sanne Attard,Sanne.Attard@BiTermTest.com,Enabled,Standard User,No,2020-03-23,2026-06-13
HENRYK.CHUKWU,Henryk Chukwu,Henryk.Chukwu@BiTermTest.com,Enabled,Standard User,No,2016-10-31,2026-07-01
MATEO.KWON,Mateo Kwon,Mateo.Kwon@BiTermTest.com,Enabled,Standard User,No,2024-01-02,2026-06-14
Roisin.Ozturk,Roisin Ozturk,Roisin.Ozturk@BiTermTest.com,Enabled,Power User,No,2021-05-17,2026-06-30
ADAEZE.BUI,Adaeze Bui,Adaeze.Bui@BiTermTest.com,Enabled,Administrator,Yes,2021-10-18,2026-07-07
Padraig.Grabowski,Padraig Grabowski,Padraig.Grabowski@BiTermTest.com,Enabled,Standard User,No,2017-07-10,2026-06-14
PGALEA,Parvin Galea,Parvin.Galea@BiTermTest.com,Enabled,Standard User,No,1999-08-23,2026-06-19
HENRYK.HOSHINO,Henryk Hoshino,Henryk.Hoshino@BiTermTest.com,Enabled,Standard User,No,2015-01-05,2026-06-18
VASIL.BAE,Vasil Bae,Vasil.Bae@BiTermTest.com,Enabled,Standard User,No,2025-02-06,2026-07-20
MDELUCA,Mahmoud Deluca,Mahmoud.Deluca@BiTermTest.com,Enabled,Standard User,No,1993-05-26,2026-07-02
ITZEL.DESTA,Itzel Desta,Itzel.Desta@BiTermTest.com,Enabled,Power User,No,2007-04-16,2026-06-25
IKILIC,Izaro Kilic,Izaro.Kilic@BiTermTest.com,Enabled,Standard User,No,2009-01-26,2026-06-21
XFOFANA,Xiu Fofana,Xiu.Fofana@BiTermTest.com,Enabled,Read Only,No,1987-09-23,2026-06-22
YARETZI.ASLAN,Yaretzi Aslan,Yaretzi.Aslan@BiTermTest.com,Enabled,Standard User,No,2015-10-05,2026-07-15
AMAIA.DANG,Amaia Dang,Amaia.Dang@BiTermTest.com,Enabled,Standard User,No,2015-08-10,2026-07-11
NUCHIDA,Nerea Uchida,Nerea.Uchida@BiTermTest.com,Enabled,Administrator,Yes,2013-07-29,2026-06-28
HVUONG,Haruto Vuong,Haruto.Vuong@BiTermTest.com,Enabled,Standard User,No,2010-09-27,2026-06-24
KOFI.DJORDJEVIC,Kofi Djordjevic,Kofi.Djordjevic@BiTermTest.com,Enabled,Standard User,No,2023-03-06,2026-06-30
XKAPOOR,Xochitl Kapoor,Xochitl.Kapoor@BiTermTest.com,Enabled,Standard User,No,1998-02-10,2026-06-28
KATYA.NAIR,Katya Nair,Katya.Nair@BiTermTest.com,Enabled,Standard User,No,2023-03-27,2026-06-28
ACELIK,Anouk Celik,Anouk.Celik@BiTermTest.com,Enabled,Standard User,No,2004-09-27,2026-07-18
MARISOL.BUI,Marisol Bui,Marisol.Bui@BiTermTest.com,Enabled,Standard User,No,2004-08-30,2026-06-24
RAFAEL.VUONG,Rafael Vuong,Rafael.Vuong@BiTermTest.com,Disabled,Read Only,No,2026-02-12,2026-06-18
CMARINO,Cem Marino,Cem.Marino@BiTermTest.com,Enabled,Standard User,No,2012-05-29,2026-06-15
JJANKOWSKI,Janusz Jankowski,Janusz.Jankowski@BiTermTest.com,Enabled,Standard User,No,2013-09-03,2026-07-09
INGRID.HENDRIKS,Ingrid Hendriks,Ingrid.Hendriks@BiTermTest.com,Enabled,Standard User,No,2002-05-20,2026-07-19
SGALLO,Suleiman Gallo,Suleiman.Gallo@BiTermTest.com,Enabled,Read Only,No,2000-12-04,2026-06-13
MATEO.VOLKOV,Mateo Volkov,Mateo.Volkov@BiTermTest.com,Enabled,Read Only,No,2017-09-29,2026-07-09
ITRAORE,Iker Traore,Iker.Traore@BiTermTest.com,Enabled,Standard User,No,2009-07-13,2026-07-21
ANOUK.AZEVEDO,Anouk Azevedo,Anouk.Azevedo@BiTermTest.com,Enabled,Standard User,No,2018-04-16,2026-06-22
TARIQ.BORG,Tariq Borg,Tariq.Borg@BiTermTest.com,Enabled,Read Only,No,2007-10-17,2026-06-30
CDELUCA,Cdeluca,cdeluca@bitermtest.com,Enabled,Standard User,No,2024-01-09,2026-01-16
VASIL.CASSAR,Vasil Cassar,Vasil.Cassar@BiTermTest.com,Enabled,Standard User,No,2020-07-20,2026-06-12
ROISIN.GUPTA,Roisin Gupta,Roisin.Gupta@BiTermTest.com,Enabled,Standard User,No,2018-10-29,2026-07-12
LINH.SAXENA,Linh Saxena,Linh.Saxena@BiTermTest.com,Enabled,Read Only,No,2017-09-25,2026-06-23
TCASSAR,Trung Cassar,Trung.Cassar@BiTermTest.com,Enabled,Standard User,No,2021-10-11,2026-07-21
FERNANDA.DESAI,Fernanda Desai,Fernanda.Desai@BiTermTest.com,Disabled,Standard User,No,2020-10-27,2026-06-23
Siobhan.Kozlowski,Siobhan Kozlowski,Siobhan.Kozlowski@BiTermTest.com,Disabled,Standard User,No,2017-04-10,2026-07-08
AYLIN.MUKHERJEE,Aylin Mukherjee,Aylin.Mukherjee@BiTermTest.com,Enabled,Standard User,No,2000-08-21,2026-06-29
IKER.MOROZOV,Iker Morozov,Iker.Morozov@BiTermTest.com,Enabled,Read Only,No,2015-01-01,2026-07-02
SCHATTERJEE,Sigrid Chatterjee,Sigrid.Chatterjee@BiTermTest.com,Enabled,Read Only,No,2009-10-26,2026-06-27
AMINA.NOVIKOV,Amina Novikov,Amina.Novikov@BiTermTest.com,Enabled,Standard User,No,2014-09-15,2026-07-03
SNASSAR,Suleiman Nassar,Suleiman.Nassar@BiTermTest.com,Disabled,Standard User,No,2012-07-02,2026-06-26
PZAMMIT,Priya Zammit,Priya.Zammit@BiTermTest.com,Enabled,Power User,No,2004-07-12,2026-07-11
CHIARA.ASLAN,Chiara Aslan,Chiara.Aslan@BiTermTest.com,Enabled,Read Only,No,2016-03-18,2026-07-13
CAMILA.BOATENG,Camila Boateng,Camila.Boateng@BiTermTest.com,Enabled,Standard User,No,2015-01-01,2026-07-08
CMARKOVIC,Cuauhtemoc Markovic,Cuauhtemoc.Markovic@BiTermTest.com,Enabled,Standard User,No,2012-02-27,2026-06-24
MATTEO.WISNIEWSKI,Matteo Wisniewski,Matteo.Wisniewski@BiTermTest.com,Enabled,Read Only,No,2025-07-16,2026-06-11
NNASSAR,Nnassar,nnassar@bitermtest.com,Enabled,Standard User,No,2023-11-05,2024-10-02
REN.ASLAN,Ren Aslan,Ren.Aslan@BiTermTest.com,Disabled,Read Only,No,2016-12-01,2026-07-13
MEERA.FOFANA,Meera Fofana,Meera.Fofana@BiTermTest.com,Enabled,Standard User,No,2022-05-16,2026-06-26
VASIL.AMARI,Vasil Amari,Vasil.Amari@BiTermTest.com,Enabled,Standard User,No,2016-04-11,2026-07-08
XFONSECA,Xfonseca,xfonseca@bitermtest.com,Enabled,Service Account,Yes,2023-08-17,2024-05-28
BENGSTROM,Bram Engstrom,Bram.Engstrom@BiTermTest.com,Enabled,Standard User,No,1995-01-30,2026-06-08
SKHOURY,Sanne Khoury,Sanne.Khoury@BiTermTest.com,Enabled,Standard User,No,2006-07-17,2026-06-23
ZAHRA.DESAI,Zahra Desai,,Enabled,Service Account,Yes,2022-03-17,2025-02-04
IZARO.CARDOSO,Izaro Cardoso,Izaro.Cardoso@BiTermTest.com,Enabled,Standard User,No,2005-03-28,2026-07-12
JANUSZ.MAZUR,Janusz Mazur,Janusz.Mazur@BiTermTest.com,Enabled,Standard User,No,2020-07-27,2026-06-27
ZAFOLABI,Zafolabi,,Enabled,Read Only,No,2023-08-04,2026-01-15
LEILA.WOJCIK,Leila Wojcik,Leila.Wojcik@BiTermTest.com,Enabled,Read Only,No,2025-08-29,2026-07-22
TENOCH.HADDAD,Tenoch Haddad,Tenoch.Haddad@BiTermTest.com,Enabled,Power User,No,2024-10-01,2026-07-01
VANDANA.LINDQVIST,Vandana Lindqvist,Vandana.Lindqvist@BiTermTest.com,Enabled,Standard User,No,2019-11-25,2026-06-17
JPETROVIC,Jeroen Petrovic,Jeroen.Petrovic@BiTermTest.com,Enabled,Standard User,No,2001-06-07,2026-06-10
Amaia.Diallo,Amaia Diallo,Amaia.Diallo@BiTermTest.com,Disabled,Power User,No,1996-06-01,2026-07-10
DUC.DEMIR,Duc Demir,Duc.Demir@BiTermTest.com,Disabled,Standard User,No,2020-03-09,2026-06-30
FARID.WATANABE,Farid Watanabe,Farid.Watanabe@BiTermTest.com,Enabled,Read Only,No,2016-12-05,2026-06-15
MING.OWUSU,Ming Owusu,Ming.Owusu@BiTermTest.com,Enabled,Standard User,No,2022-11-14,2026-07-17
ARAHAL,Amara Rahal,Amara.Rahal@BiTermTest.com,Enabled,Standard User,No,1994-12-03,2026-06-09
ANWAR.BUI,Anwar Bui,Anwar.Bui@BiTermTest.com,Enabled,Standard User,No,2013-11-13,2026-07-10
AMARA.SAKAMOTO,Amara Sakamoto,Amara.Sakamoto@BiTermTest.com,Enabled,Power User,No,2024-06-17,2026-06-08
DMITRI.TITOV,Dmitri Titov,Dmitri.Titov@BiTermTest.com,Disabled,Read Only,No,2025-02-06,2026-07-10
RENATA.KOBAYASHI,Renata Kobayashi,Renata.Kobayashi@BiTermTest.com,Enabled,Standard User,No,2022-11-01,2026-06-29
UMAR.GHANEM,Umar Ghanem,Umar.Ghanem@BiTermTest.com,Enabled,Read Only,No,2015-05-14,2026-07-10
NAYELI.OZTURK,Nayeli Ozturk,Nayeli.Ozturk@BiTermTest.com,Enabled,Read Only,No,2016-05-31,2026-07-07
WAFA.SOKOLOV,Wafa Sokolov,Wafa.Sokolov@BiTermTest.com,Enabled,Standard User,No,2025-08-29,2026-07-09
INGRID.ORLOV,Ingrid Orlov,ingrid.orlov@bitermtest.com,Enabled,Standard User,No,2022-03-20,2025-07-07
TEODORA.GALEA,Teodora Galea,Teodora.Galea@BiTermTest.com,Enabled,Standard User,No,2019-05-20,2026-07-14
ELZBIETA.LEMMA,Elzbieta Lemma,Elzbieta.Lemma@BiTermTest.com,Enabled,Standard User,No,2019-05-06,2026-06-23
PIOTR.YAMAMOTO,Piotr Yamamoto,Piotr.Yamamoto@BiTermTest.com,Enabled,Standard User,No,2025-05-13,2026-06-12
UKAPOOR,Unai Kapoor,Unai.Kapoor@BiTermTest.com,Enabled,Power User,No,2012-11-26,2026-07-13
XIMENA.IYER,Ximena Iyer,Ximena.Iyer@BiTermTest.com,Enabled,Standard User,No,2012-03-19,2026-07-01
RENATA.FONSECA,Renata Fonseca,Renata.Fonseca@BiTermTest.com,Enabled,Power User,No,2015-08-24,2026-06-27
LKOZLOWSKI,Lkozlowski,lkozlowski@bitermtest.com,Disabled,Power User,No,2023-03-02,2026-05-19
UFERREIRA,Umar Ferreira,Umar.Ferreira@BiTermTest.com,Enabled,Standard User,No,2010-05-25,2026-07-15
TRUNG.ABEBE,Trung Abebe,Trung.Abebe@BiTermTest.com,Disabled,Standard User,No,2020-11-17,2025-11-28
TOMASZ.LEWANDOWSKI,Tomasz Lewandowski,Tomasz.Lewandowski@BiTermTest.com,Enabled,Read Only,No,2022-09-06,2026-07-11
GITA.EZEANI,Gita Ezeani,Gita.Ezeani@BiTermTest.com,Disabled,Standard User,No,2024-11-15,2026-07-06
MINHO.DELUCA,Minho Deluca,Minho.Deluca@BiTermTest.com,Enabled,Read Only,No,2017-04-17,2026-07-09
JOVANA.NASSAR,Jovana Nassar,Jovana.Nassar@BiTermTest.com,Enabled,Read Only,No,2009-04-27,2026-06-18
LAN.BEKELE,Lan Bekele,Lan.Bekele@BiTermTest.com,Enabled,Standard User,No,2017-02-06,2026-07-15
GORKA.DANG,Gorka Dang,Gorka.Dang@BiTermTest.com,Enabled,Standard User,No,2024-08-26,2026-06-09
DBARBOSA,Deniz Barbosa,Deniz.Barbosa@BiTermTest.com,Enabled,Standard User,No,2007-01-12,2026-06-28
NKAMINSKI,Nemanja Kaminski,Nemanja.Kaminski@BiTermTest.com,Enabled,Power User,No,1991-09-23,2026-07-18
ENEKO.ASLAN,Eneko Aslan,Eneko.Aslan@BiTermTest.com,Enabled,Standard User,No,2025-05-12,2026-06-14
EHOLMGREN,Eshan Holmgren,Eshan.Holmgren@BiTermTest.com,Enabled,Power User,No,2009-08-03,2026-06-28
JNAIR,Jnair,jnair@bitermtest.com,Enabled,Service Account,Yes,2023-12-26,2026-06-01
PHENDRIKS,Phendriks,phendriks@bitermtest.com,Enabled,Service Account,Yes,2023-07-12,2025-12-06
LCONTI,Laleh Conti,Laleh.Conti@BiTermTest.com,Enabled,Standard User,No,2013-09-09,2026-06-24
JOAO.PILLAI,Joao Pillai,Joao.Pillai@BiTermTest.com,Enabled,Standard User,No,2021-04-26,2026-06-24
DMAALOUF,Dmaalouf,,Enabled,Read Only,No,2023-02-05,2026-02-14
Sanjay.Hoang,Sanjay Hoang,Sanjay.Hoang@BiTermTest.com,Enabled,Standard User,No,2013-07-22,2026-07-05
YUSUF.NOVAK,Yusuf Novak,Yusuf.Novak@BiTermTest.com,Enabled,Power User,No,2024-11-04,2026-06-21
Priya.Zammit,Priya Zammit,Priya.Zammit@BiTermTest.com,Enabled,Read Only,No,2016-08-08,2026-06-09
TARIQ.KAYA,Tariq Kaya,Tariq.Kaya@BiTermTest.com,Enabled,Standard User,No,2021-07-09,2026-06-18
LAN.FUJIMOTO,Lan Fujimoto,Lan.Fujimoto@BiTermTest.com,Enabled,Standard User,No,2017-05-09,2026-06-18
XOCHITL.REDDY,Xochitl Reddy,Xochitl.Reddy@BiTermTest.com,Enabled,Standard User,No,2005-06-22,2026-06-24
UMAR.PIOTROWSKI,Umar Piotrowski,Umar.Piotrowski@BiTermTest.com,Enabled,Power User,No,2014-09-08,2026-07-19
SANJAY.HOANG,Sanjay Hoang,Sanjay.Hoang@BiTermTest.com,Enabled,Standard User,No,2015-01-01,2026-07-18
IMANI.BARONE,Imani Barone,Imani.Barone@BiTermTest.com,Enabled,Standard User,No,2018-07-23,2026-06-29
LMICALLEF,Lorenzo Micallef,Lorenzo.Micallef@BiTermTest.com,Enabled,Standard User,No,2010-10-25,2026-07-06
Amaia.Mulder,Amaia Mulder,Amaia.Mulder@BiTermTest.com,Enabled,Standard User,No,2016-11-07,2026-07-22
CILLIAN.GIRMA,Cillian Girma,Cillian.Girma@BiTermTest.com,Enabled,Read Only,No,2020-10-13,2026-07-04
Cuauhtemoc.Horvat,Cuauhtemoc Horvat,Cuauhtemoc.Horvat@BiTermTest.com,Enabled,Standard User,No,2017-03-31,2026-07-08
GORKA.DESTA,Gorka Desta,Gorka.Desta@BiTermTest.com,Enabled,Standard User,No,2021-05-24,2026-06-17
CEM.HWANG,Cem Hwang,Cem.Hwang@BiTermTest.com,Enabled,Standard User,No,2008-06-27,2026-06-25
TEODORA.HENDRIKS,Teodora Hendriks,Teodora.Hendriks@BiTermTest.com,Enabled,Standard User,No,2016-01-04,2026-06-16
NIKOLAI.LEWANDOWSKI,Nikolai Lewandowski,Nikolai.Lewandowski@BiTermTest.com,Enabled,Read Only,No,2025-04-11,2026-06-30
DDOGAN,Dragan Dogan,Dragan.Dogan@BiTermTest.com,Enabled,Standard User,No,2005-05-23,2026-07-08
HARUTO.MARINO,Haruto Marino,Haruto.Marino@BiTermTest.com,Enabled,Standard User,No,2025-05-15,2026-06-14
Feng.Sowande,Feng Sowande,Feng.Sowande@BiTermTest.com,Enabled,Read Only,No,2014-12-08,2026-06-09
WILLEM.CHOPRA,Willem Chopra,Willem.Chopra@BiTermTest.com,Enabled,Standard User,No,2025-07-25,2026-06-29
ADAEZE.BUI,Adaeze Bui,Adaeze.Bui@BiTermTest.com,Enabled,Administrator,Yes,2025-03-12,2026-07-07
VASIL.CASSAR,Vasil Cassar,Vasil.Cassar@BiTermTest.com,Enabled,Standard User,No,2022-01-31,2026-06-12
PIOTR.SAXENA,Piotr Saxena,Piotr.Saxena@BiTermTest.com,Enabled,Standard User,No,2009-03-09,2026-06-13
JHOLMGREN,Jisoo Holmgren,Jisoo.Holmgren@BiTermTest.com,Enabled,Standard User,No,2012-08-31,2026-07-13
ANDRES.HORVAT,Andres Horvat,Andres.Horvat@BiTermTest.com,Enabled,Standard User,No,2023-06-28,2026-07-17
BKOWALSKI,Bianca Kowalski,Bianca.Kowalski@BiTermTest.com,Enabled,Read Only,No,2008-01-14,2026-07-17
PMULDER,Pmulder,,Enabled,Standard User,No,2023-04-05,2025-10-24
UMAR.DELUCA,Umar Deluca,Umar.Deluca@BiTermTest.com,Enabled,Standard User,No,2025-08-25,2026-06-23
ELIF.GALLO,Elif Gallo,Elif.Gallo@BiTermTest.com,Enabled,Read Only,No,2025-12-29,2026-07-21
NEMANJA.VELLA,Nemanja Vella,Nemanja.Vella@BiTermTest.com,Enabled,Standard User,No,2022-03-07,2026-07-07
TOMASZ.JOSHI,Tomasz Joshi,Tomasz.Joshi@BiTermTest.com,Enabled,Read Only,No,2024-01-02,2026-07-05
RENATA.UCHIDA,Renata Uchida,Renata.Uchida@BiTermTest.com,Enabled,Standard User,No,2019-05-20,2026-06-28
MAITE.DEMIR,Maite Demir,Maite.Demir@BiTermTest.com,Enabled,Standard User,No,2015-01-01,2026-06-20
FERNANDA.DESAI,Fernanda Desai,Fernanda.Desai@BiTermTest.com,Disabled,Standard User,No,2023-10-30,2026-06-23
Eshan.Novak,Eshan Novak,Eshan.Novak@BiTermTest.com,Enabled,Power User,No,2017-03-27,2026-06-19
PARVIN.LEWANDOWSKI,Parvin Lewandowski,Parvin.Lewandowski@BiTermTest.com,Enabled,Standard User,No,2023-06-12,2026-07-03
ELZBIETA.KRAWCZYK,Elzbieta Krawczyk,Elzbieta.Krawczyk@BiTermTest.com,Enabled,Standard User,No,2018-10-22,2025-12-14
MATTEO.PHAM,Matteo Pham,Matteo.Pham@BiTermTest.com,Enabled,Standard User,No,2015-11-30,2026-06-30
MARTA.SEO,Marta Seo,Marta.Seo@BiTermTest.com,Enabled,Standard User,No,2011-07-25,2026-01-14
FREJA.KEBEDE,Freja Kebede,Freja.Kebede@BiTermTest.com,Enabled,Standard User,No,2024-11-21,2026-07-11
DRAGAN.NOVIKOV,Dragan Novikov,Dragan.Novikov@BiTermTest.com,Enabled,Power User,No,2018-06-01,2026-06-27
VALENTINA.RAO,Valentina Rao,Valentina.Rao@BiTermTest.com,Enabled,Read Only,No,2018-06-25,2026-07-07
TAO.KEBEDE,Tao Kebede,Tao.Kebede@BiTermTest.com,Enabled,Standard User,No,2024-01-02,2026-07-16
NBAE,Nbae,nbae@bitermtest.com,Enabled,Service Account,Yes,2023-09-23,2025-02-11
TRUNG.FEDOROV,Trung Fedorov,Trung.Fedorov@BiTermTest.com,Enabled,Standard User,No,2019-12-02,2026-07-04
JOAO.VELLA,Joao Vella,Joao.Vella@BiTermTest.com,Enabled,Standard User,No,2014-11-24,2026-06-29
SOREN.ABEBE,Soren Abebe,Soren.Abebe@BiTermTest.com,Enabled,Read Only,No,2014-06-09,2026-06-25
DUC.KAYA,Duc Kaya,Duc.Kaya@BiTermTest.com,Disabled,Standard User,No,2018-06-18,2026-07-17
IJANKOWSKI,Ines Jankowski,Ines.Jankowski@BiTermTest.com,Enabled,Standard User,No,1991-09-03,2026-06-26
RADEYEMI,Ravi Adeyemi,Ravi.Adeyemi@BiTermTest.com,Enabled,Administrator,Yes,2008-06-02,2026-07-05
TOMASZ.TRIVEDI,Tomasz Trivedi,Tomasz.Trivedi@BiTermTest.com,Enabled,Power User,No,2003-07-28,2026-06-11
REN.KWON,Ren Kwon,Ren.Kwon@BiTermTest.com,Enabled,Read Only,No,2016-05-16,2026-07-21
MIYER,Maite Iyer,Maite.Iyer@BiTermTest.com,Enabled,Standard User,No,2010-02-08,2026-06-27
RAFAEL.KOZLOWSKI,Rafael Kozlowski,Rafael.Kozlowski@BiTermTest.com,Enabled,Standard User,No,2023-03-27,2026-06-16
AMARA.MALHOTRA,Amara Malhotra,Amara.Malhotra@BiTermTest.com,Enabled,Standard User,No,2025-08-19,2026-06-17
INES.JANKOWSKI,Ines Jankowski,Ines.Jankowski@BiTermTest.com,Enabled,Standard User,No,2019-02-11,2026-07-16
AINHOA.CHOPRA,Ainhoa Chopra,Ainhoa.Chopra@BiTermTest.com,Enabled,Standard User,No,2023-10-30,2026-07-20
OKSANA.HADDAD,Oksana Haddad,Oksana.Haddad@BiTermTest.com,Enabled,Power User,No,2025-02-06,2026-07-22
ICARVALHO,Icarvalho,icarvalho@bitermtest.com,Enabled,Standard User,No,2023-05-27,2026-04-01
FASLAN,Faslan,,Enabled,Standard User,No,2022-03-08,2025-03-06
KBOSMAN,Kofi Bosman,Kofi.Bosman@BiTermTest.com,Enabled,Standard User,No,2011-10-24,2026-07-20
VALENTINA.MEHTA,Valentina Mehta,Valentina.Mehta@BiTermTest.com,Enabled,Standard User,No,2017-09-25,2026-07-01
ROISIN.RIBEIRO,Roisin Ribeiro,Roisin.Ribeiro@BiTermTest.com,Enabled,Standard User,No,2025-06-03,2026-07-15
TMEIJER,Tmeijer,tmeijer@bitermtest.com,Enabled,Service Account,Yes,2023-03-03,2025-05-22
XOCHITL.KAPOOR,Xochitl Kapoor,Xochitl.Kapoor@BiTermTest.com,Enabled,Read Only,No,2008-09-02,2026-07-08
ELIF.DAHLBERG,Elif Dahlberg,Elif.Dahlberg@BiTermTest.com,Enabled,Standard User,No,2023-04-03,2026-06-23
PRIYA.NASSAR,Priya Nassar,Priya.Nassar@BiTermTest.com,Enabled,Standard User,No,2016-02-22,2026-07-05
SOREN.ZIELINSKI,Soren Zielinski,Soren.Zielinski@BiTermTest.com,Enabled,Standard User,No,2015-03-02,2026-06-26
BAO.EGOROV,Bao Egorov,Bao.Egorov@BiTermTest.com,Enabled,Read Only,No,2018-01-29,2026-07-09
