account_id,display_name,email,account_status,app_role,privileged,created_date,last_login_date
GWOJCIK,Gwojcik User,GWojcik@BiTermTest.com,Enabled,Standard User,No,2005-08-15,2026-07-06
NIVANOV,Nivanov User,NIvanov@BiTermTest.com,Enabled,Read Only,No,2005-06-06,2026-07-12
MKILIC,Mkilic User,MKilic@BiTermTest.com,Enabled,Standard User,No,2005-05-23,2026-06-16
PBORG,Pborg User,PBorg@BiTermTest.com,Enabled,Standard User,No,2004-12-01,2026-06-26
Volkan.Chatterjee,Volkan Chatterjee,Volkan.Chatterjee@BiTermTest.com,Enabled,Read Only,No,2023-05-23,2026-06-16
FPIOTROWSKI,Fpiotrowski User,FPiotrowski@BiTermTest.com,Enabled,Read Only,No,2004-04-19,2026-07-08
AAXELSSON,Aaxelsson User,AAxelsson@BiTermTest.com,Enabled,Read Only,No,2003-07-11,2026-06-27
HGRECH,Hgrech User,HGrech@BiTermTest.com,Enabled,Power User,No,2002-06-10,2026-06-23
BPETROVIC,Bpetrovic User,BPetrovic@BiTermTest.com,Enabled,Standard User,No,2002-04-22,2026-07-22
Xiu.Fedorov,Xiu Fedorov,Xiu.Fedorov@BiTermTest.com,Enabled,Standard User,No,2018-06-11,2026-06-30
Minh.Titov,Minh Titov,Minh.Titov@BiTermTest.com,Enabled,Standard User,No,2018-06-04,2026-06-21
Amaia.Varma,Amaia Varma,Amaia.Varma@BiTermTest.com,Disabled,Read Only,No,2022-03-13,2026-06-19
Daan.Mulder,Daan Mulder,Daan.Mulder@BiTermTest.com,Enabled,Standard User,No,2019-05-29,2026-06-23
Yusuf.Uchida,Yusuf Uchida,Yusuf.Uchida@BiTermTest.com,Enabled,Standard User,No,2019-05-20,2026-06-18
Giulia.Ferrari,Giulia Ferrari,Giulia.Ferrari@BiTermTest.com,Enabled,Standard User,No,2019-02-25,2026-07-02
Suleiman.Barone,Suleiman Barone,Suleiman.Barone@BiTermTest.com,Enabled,Administrator,Yes,2024-03-26,2026-07-22
Jing.Meijer,Jing Meijer,Jing.Meijer@BiTermTest.com,Enabled,Standard User,No,2020-03-30,2026-06-18
Matteo.Pham,Matteo Pham,Matteo.Pham@BiTermTest.com,Enabled,Power User,No,2020-02-18,2026-07-04
Ilya.Lai,Ilya Lai,Ilya.Lai@BiTermTest.com,Enabled,Standard User,No,2021-03-08,2026-06-16
Sakura.Meijer,Sakura Meijer,Sakura.Meijer@BiTermTest.com,Enabled,Standard User,No,2015-08-03,2026-06-08
Maialen.Ndiaye,Maialen Ndiaye,Maialen.Ndiaye@BiTermTest.com,Enabled,Standard User,No,2015-07-27,2026-07-07
Sanne.Khoury,Sanne Khoury,Sanne.Khoury@BiTermTest.com,Enabled,Standard User,No,2015-05-04,2026-06-09
Oihane.Grech,Oihane Grech,Oihane.Grech@BiTermTest.com,Enabled,Read Only,No,2015-04-06,2026-07-17
AORLOV,Aorlov User,AOrlov@BiTermTest.com,Enabled,Standard User,No,2009-08-31,2026-06-25
SSTOJANOVIC,Sstojanovic User,SStojanovic@BiTermTest.com,Enabled,Administrator,Yes,2009-04-13,2026-06-11
JVARMA,Hsaliba User,HSaliba@BiTermTest.com,Enabled,Read Only,No,2008-12-08,2026-06-23
Naoko.Ferreira,Naoko Ferreira,Naoko.Ferreira@BiTermTest.com,Enabled,Standard User,No,2023-11-14,2026-07-17
Kamal.Mulder,Kamal Mulder,Kamal.Mulder@BiTermTest.com,Enabled,Standard User,No,2023-11-14,2026-07-04
Hui.Piotrowski,Hui Piotrowski,Hui.Piotrowski@BiTermTest.com,Enabled,Standard User,No,2023-10-20,2026-06-29
Quang.Iyer,Quang Iyer,Quang.Iyer@BiTermTest.com,Enabled,Standard User,No,2023-10-09,2026-07-12
Siobhan.Petrov,Siobhan Petrov,Siobhan.Petrov@BiTermTest.com,Disabled,Standard User,No,2007-07-12,2026-07-06
ZTRAORE,Ztraore User,ZTraore@BiTermTest.com,Enabled,Standard User,No,2007-01-15,2026-06-26
Rafael.Iyer,Rafael Iyer,Rafael.Iyer@BiTermTest.com,Enabled,Read Only,No,2018-12-17,2026-07-22
Itzel.Amari,Itzel Amari,Itzel.Amari@BiTermTest.com,Enabled,Standard User,No,2018-11-12,2026-07-08
Roisin.Gallo,Roisin Gallo,Roisin.Gallo@BiTermTest.com,Enabled,Standard User,No,2021-01-29,2026-07-02
Xiu.Ishikawa,Xiu Ishikawa,Xiu.Ishikawa@BiTermTest.com,Enabled,Standard User,No,2022-01-10,2026-07-15
Amara.Sleiman,Amara Sleiman,Amara.Sleiman@BiTermTest.com,Disabled,Standard User,No,2021-12-13,2026-06-21
Mahmoud.Ribeiro,Mahmoud Ribeiro,Mahmoud.Ribeiro@BiTermTest.com,Enabled,Standard User,No,2023-09-05,2026-07-01
Renata.Djordjevic,Renata Djordjevic,Renata.Djordjevic@BiTermTest.com,Enabled,Read Only,No,2023-08-28,2026-06-20
Padraig.Mehta,Padraig Mehta,Padraig.Mehta@BiTermTest.com,Enabled,Standard User,No,2023-07-03,2026-06-13
DABEBE,Dabebe,dabebe@bitermtest.com,Enabled,Service Account,Yes,2023-12-06,2025-07-21
Femke.Almeida,Femke Almeida,,Enabled,Service Account,Yes,2023-08-20,2025-04-18
Rafael.Galea,Rafael Galea,,Enabled,Read Only,No,2023-11-29,2025-10-12
Thabo.Afolabi,Thabo Afolabi,thabo.afolabi@bitermtest.com,Enabled,Service Account,Yes,2023-11-22,2026-03-12
EMEHTA,Emehta,,Enabled,Standard User,No,2022-04-01,2025-09-16
Firuza.Bae,Firuza Bae,,Enabled,Service Account,Yes,2022-08-17,2025-02-03
Tomasz.Camilleri,Tomasz Camilleri,,Enabled,Service Account,Yes,2023-10-14,2025-11-22
Yevhen.Lindqvist,Yevhen Lindqvist,,Enabled,Standard User,No,2023-02-12,2024-07-13
Fernanda.Diallo,Fernanda Diallo,,Enabled,Standard User,No,2023-10-17,2024-10-21
Gorka.Celik,Gorka Celik,,Enabled,Read Only,No,2022-05-04,2025-08-01
Parvin.Mekonnen,Parvin Mekonnen,,Enabled,Standard User,No,2023-03-28,2026-04-18
Beatriz.Abebe,Beatriz Abebe,,Enabled,Standard User,No,2022-06-12,2024-06-21
Maialen.Joshi,Maialen Joshi,maialen.joshi@bitermtest.com,Enabled,Standard User,No,2022-01-06,2025-05-23
Xiu.Ricci,Xiu Ricci,xiu.ricci@bitermtest.com,Enabled,Read Only,No,2023-01-07,2026-04-10
Ilya.Dang,Ilya Dang,,Enabled,Service Account,Yes,2022-07-30,2024-09-27
TUCHIDA,Tuchida,,Enabled,Service Account,Yes,2023-09-07,2026-05-05
Nayeli.Visser,Nayeli Visser,,Enabled,Service Account,Yes,2022-01-03,2026-04-21
Basim.Ndiaye,Basim Ndiaye,,Disabled,Standard User,No,2023-05-25,2025-05-13
Alessandro.Vandenberg,Alessandro Vandenberg,,Enabled,Service Account,Yes,2022-07-16,2025-04-09
Hui.Ishikawa,Hui Ishikawa,,Enabled,Service Account,Yes,2022-07-27,2025-01-29
Eneko.Ngo,Eneko Ngo,,Enabled,Service Account,Yes,2023-10-25,2025-12-06
Marisol.Banerjee,Marisol Banerjee,,Enabled,Standard User,No,2023-04-01,2024-07-13
TSAHIN,Tsahin,tsahin@bitermtest.com,Enabled,Standard User,No,2023-04-18,2024-09-20
Henryk.Asante,Henryk Asante,,Enabled,Service Account,Yes,2023-03-07,2024-05-19
Teodora.Markovic,Teodora Markovic,,Enabled,Standard User,No,2021-12-29,2026-05-29
Naoko.Ferreira,Naoko Ferreira,,Enabled,Service Account,Yes,2023-07-21,2024-11-23
