account_id,display_name,email,account_status,app_role,privileged,created_date,last_login_date
Xochitl.Alemu,Xochitl Alemu,Xochitl.Alemu@BiTermTest.com,Enabled,Standard User,No,2017-06-26,2026-07-01
Katya.Kirigaya,Katya Kirigaya,Katya.Kirigaya@BiTermTest.com,Enabled,Read Only,No,2017-04-17,2026-07-03
Padraig.Rao,Padraig Rao,Padraig.Rao@BiTermTest.com,Enabled,Power User,No,2017-04-03,2026-06-26
Eamon.Bui,Eamon Bui,Eamon.Bui@BiTermTest.com,Enabled,Administrator,Yes,2021-07-26,2026-06-26
FDESHPANDE,Fdeshpande User,FDeshpande@BiTermTest.com,Enabled,Read Only,No,1995-04-17,2026-07-03
XZAMMIT,Xzammit User,XZammit@BiTermTest.com,Enabled,Read Only,No,1990-01-05,2026-07-10
ZDESHPANDE,Zdeshpande User,ZDeshpande@BiTermTest.com,Enabled,Read Only,No,1988-12-05,2026-07-29
NVELLA,Nvella User,NVella@BiTermTest.com,Enabled,Standard User,No,1988-07-13,2026-06-23
Soren.Nowak,Soren Nowak,Soren.Nowak@BiTermTest.com,Enabled,Standard User,No,2020-07-20,2026-06-30
Linh.Saxena,Linh Saxena,Linh.Saxena@BiTermTest.com,Enabled,Standard User,No,2020-06-29,2026-06-23
Linh.Cardoso,Linh Cardoso,Linh.Cardoso@BiTermTest.com,Enabled,Read Only,No,2022-10-31,2026-07-23
Nerea.Aksoy,Nerea Aksoy,Nerea.Aksoy@BiTermTest.com,Enabled,Standard User,No,2022-10-17,2026-07-23
Eshan.Stojanovic,Eshan Stojanovic,Eshan.Stojanovic@BiTermTest.com,Enabled,Standard User,No,2022-10-11,2026-07-21
Parvin.Azevedo,Parvin Azevedo,Parvin.Azevedo@BiTermTest.com,Enabled,Standard User,No,2019-10-14,2026-06-25
Padraig.Reddy,Padraig Reddy,Padraig.Reddy@BiTermTest.com,Enabled,Standard User,No,2019-09-30,2026-06-25
Yaretzi.Duong,Yaretzi Duong,Yaretzi.Duong@BiTermTest.com,Enabled,Standard User,No,2019-09-03,2026-06-24
Mahmoud.Bergstrom,Mahmoud Bergstrom,Mahmoud.Bergstrom@BiTermTest.com,Enabled,Standard User,No,2019-08-26,2026-07-14
Kenji.Piotrowski,Kenji Piotrowski,Kenji.Piotrowski@BiTermTest.com,Enabled,Standard User,No,2019-08-26,2026-07-23
Soren.Sandberg,Soren Sandberg,Soren.Sandberg@BiTermTest.com,Enabled,Standard User,No,2019-08-12,2026-07-23
Eshan.Mulder,Eshan Mulder,Eshan.Mulder@BiTermTest.com,Enabled,Standard User,No,2024-10-16,2026-07-19
Qasim.Aydin,Qasim Aydin,Qasim.Aydin@BiTermTest.com,Enabled,Standard User,No,2019-07-22,2026-07-07
Zainab.Horvat,Zainab Horvat,Zainab.Horvat@BiTermTest.com,Enabled,Read Only,No,2012-01-03,2026-08-02
ATRAORE,Atraore User,ATraore@BiTermTest.com,Disabled,Power User,No,2010-11-08,2026-06-25
AZIELINSKI,Azielinski User,AZielinski@BiTermTest.com,Enabled,Standard User,No,2010-04-12,2026-07-07
Meera.Haile,Meera Haile,Meera.Haile@BiTermTest.com,Enabled,Power User,No,2010-03-15,2026-07-14
Itzel.Kaminski,Itzel Kaminski,Itzel.Kaminski@BiTermTest.com,Enabled,Power User,No,2022-06-06,2026-07-09
Amara.Esposito,Amara Esposito,Amara.Esposito@BiTermTest.com,Enabled,Read Only,No,2016-08-08,2026-07-21
Teodora.Galea,Teodora Galea,Teodora.Galea@BiTermTest.com,Enabled,Read Only,No,2024-08-12,2026-07-11
Anouk.Sokolov,Anouk Sokolov,Anouk.Sokolov@BiTermTest.com,Disabled,Read Only,No,2024-05-10,2026-07-01
Citlali.Traore,Citlali Traore,Citlali.Traore@BiTermTest.com,Enabled,Power User,No,2022-05-25,2026-07-05
Marisol.Hendriks,Marisol Hendriks,Marisol.Hendriks@BiTermTest.com,Enabled,Standard User,No,2022-05-24,2026-06-23
Marta.Sowande,Marta Sowande,Marta.Sowande@BiTermTest.com,Enabled,Administrator,Yes,2014-08-11,2026-07-08
JTEIXEIRA,Jteixeira User,JTeixeira@BiTermTest.com,Enabled,Standard User,No,2006-03-13,2026-06-27
GWOJCIK,Gwojcik User,GWojcik@BiTermTest.com,Enabled,Standard User,No,2005-08-15,2026-07-20
NIVANOV,Nivanov User,NIvanov@BiTermTest.com,Enabled,Read Only,No,2005-06-06,2026-07-26
MKILIC,Mkilic User,MKilic@BiTermTest.com,Enabled,Standard User,No,2005-05-23,2026-06-30
PBORG,Pborg User,PBorg@BiTermTest.com,Enabled,Standard User,No,2004-12-01,2026-07-10
Volkan.Chatterjee,Volkan Chatterjee,Volkan.Chatterjee@BiTermTest.com,Enabled,Read Only,No,2023-05-23,2026-06-30
FPIOTROWSKI,Fpiotrowski User,FPiotrowski@BiTermTest.com,Enabled,Read Only,No,2004-04-19,2026-07-22
AAXELSSON,Aaxelsson User,AAxelsson@BiTermTest.com,Enabled,Read Only,No,2003-07-11,2026-07-11
HGRECH,Hgrech User,HGrech@BiTermTest.com,Enabled,Power User,No,2002-06-10,2026-07-07
BPETROVIC,Bpetrovic User,BPetrovic@BiTermTest.com,Enabled,Standard User,No,2002-04-22,2026-08-05
Xiu.Fedorov,Xiu Fedorov,Xiu.Fedorov@BiTermTest.com,Enabled,Standard User,No,2018-06-11,2026-07-14
Minh.Titov,Minh Titov,Minh.Titov@BiTermTest.com,Enabled,Standard User,No,2018-06-04,2026-07-05
Amaia.Varma,Amaia Varma,Amaia.Varma@BiTermTest.com,Disabled,Read Only,No,2022-03-13,2026-07-03
Daan.Mulder,Daan Mulder,Daan.Mulder@BiTermTest.com,Enabled,Standard User,No,2019-05-29,2026-07-07
Yusuf.Uchida,Yusuf Uchida,Yusuf.Uchida@BiTermTest.com,Enabled,Standard User,No,2019-05-20,2026-07-02
Giulia.Ferrari,Giulia Ferrari,Giulia.Ferrari@BiTermTest.com,Enabled,Standard User,No,2019-02-25,2026-07-16
Suleiman.Barone,Suleiman Barone,Suleiman.Barone@BiTermTest.com,Enabled,Administrator,Yes,2024-03-26,2026-08-05
Jing.Meijer,Jing Meijer,Jing.Meijer@BiTermTest.com,Enabled,Standard User,No,2020-03-30,2026-07-02
Matteo.Pham,Matteo Pham,Matteo.Pham@BiTermTest.com,Enabled,Power User,No,2020-02-18,2026-07-18
Ilya.Lai,Ilya Lai,Ilya.Lai@BiTermTest.com,Enabled,Standard User,No,2021-03-08,2026-06-30
Sakura.Meijer,Sakura Meijer,Sakura.Meijer@BiTermTest.com,Enabled,Standard User,No,2015-08-03,2026-06-22
Maialen.Ndiaye,Maialen Ndiaye,Maialen.Ndiaye@BiTermTest.com,Enabled,Standard User,No,2015-07-27,2026-07-21
Sanne.Khoury,Sanne Khoury,Sanne.Khoury@BiTermTest.com,Enabled,Standard User,No,2015-05-04,2026-06-23
Oihane.Grech,Oihane Grech,Oihane.Grech@BiTermTest.com,Enabled,Read Only,No,2015-04-06,2026-07-31
AORLOV,Aorlov User,AOrlov@BiTermTest.com,Enabled,Standard User,No,2009-08-31,2026-07-09
SSTOJANOVIC,Sstojanovic User,SStojanovic@BiTermTest.com,Enabled,Administrator,Yes,2009-04-13,2026-06-25
JVARMA,Hsaliba User,HSaliba@BiTermTest.com,Enabled,Read Only,No,2008-12-08,2026-07-07
Naoko.Ferreira,Naoko Ferreira,Naoko.Ferreira@BiTermTest.com,Enabled,Standard User,No,2023-11-14,2026-07-31
Kamal.Mulder,Kamal Mulder,Kamal.Mulder@BiTermTest.com,Enabled,Standard User,No,2023-11-14,2026-07-18
Hui.Piotrowski,Hui Piotrowski,Hui.Piotrowski@BiTermTest.com,Enabled,Standard User,No,2023-10-20,2026-07-13
Quang.Iyer,Quang Iyer,Quang.Iyer@BiTermTest.com,Enabled,Standard User,No,2023-10-09,2026-07-26
Siobhan.Petrov,Siobhan Petrov,Siobhan.Petrov@BiTermTest.com,Disabled,Standard User,No,2007-07-12,2026-07-20
ZTRAORE,Ztraore User,ZTraore@BiTermTest.com,Enabled,Standard User,No,2007-01-15,2026-07-10
Rafael.Iyer,Rafael Iyer,Rafael.Iyer@BiTermTest.com,Enabled,Read Only,No,2018-12-17,2026-08-05
Itzel.Amari,Itzel Amari,Itzel.Amari@BiTermTest.com,Enabled,Standard User,No,2018-11-12,2026-07-22
Roisin.Gallo,Roisin Gallo,Roisin.Gallo@BiTermTest.com,Enabled,Standard User,No,2021-01-29,2026-07-16
Xiu.Ishikawa,Xiu Ishikawa,Xiu.Ishikawa@BiTermTest.com,Enabled,Standard User,No,2022-01-10,2026-07-29
Amara.Sleiman,Amara Sleiman,Amara.Sleiman@BiTermTest.com,Disabled,Standard User,No,2021-12-13,2026-07-05
Mahmoud.Ribeiro,Mahmoud Ribeiro,Mahmoud.Ribeiro@BiTermTest.com,Enabled,Standard User,No,2023-09-05,2026-07-15
Renata.Djordjevic,Renata Djordjevic,Renata.Djordjevic@BiTermTest.com,Enabled,Read Only,No,2023-08-28,2026-07-04
Padraig.Mehta,Padraig Mehta,Padraig.Mehta@BiTermTest.com,Enabled,Standard User,No,2023-07-03,2026-06-27
DABEBE,Dabebe,dabebe@bitermtest.com,Enabled,Service Account,Yes,2023-12-20,2025-08-04
Femke.Almeida,Femke Almeida,,Enabled,Service Account,Yes,2023-09-03,2025-05-02
Rafael.Galea,Rafael Galea,,Enabled,Read Only,No,2023-12-13,2025-10-26
Thabo.Afolabi,Thabo Afolabi,thabo.afolabi@bitermtest.com,Enabled,Service Account,Yes,2023-12-06,2026-03-26
EMEHTA,Emehta,,Enabled,Standard User,No,2022-04-15,2025-09-30
Firuza.Bae,Firuza Bae,,Enabled,Service Account,Yes,2022-08-31,2025-02-17
Tomasz.Camilleri,Tomasz Camilleri,,Enabled,Service Account,Yes,2023-10-28,2025-12-06
Yevhen.Lindqvist,Yevhen Lindqvist,,Enabled,Standard User,No,2023-02-26,2024-07-27
Fernanda.Diallo,Fernanda Diallo,,Enabled,Standard User,No,2023-10-31,2024-11-04
Gorka.Celik,Gorka Celik,,Enabled,Read Only,No,2022-05-18,2025-08-15
Parvin.Mekonnen,Parvin Mekonnen,,Enabled,Standard User,No,2023-04-11,2026-05-02
Beatriz.Abebe,Beatriz Abebe,,Enabled,Standard User,No,2022-06-26,2024-07-05
Maialen.Joshi,Maialen Joshi,maialen.joshi@bitermtest.com,Enabled,Standard User,No,2022-01-20,2025-06-06
Xiu.Ricci,Xiu Ricci,xiu.ricci@bitermtest.com,Enabled,Read Only,No,2023-01-21,2026-04-24
Ilya.Dang,Ilya Dang,,Enabled,Service Account,Yes,2022-08-13,2024-10-11
TUCHIDA,Tuchida,,Enabled,Service Account,Yes,2023-09-21,2026-05-19
Nayeli.Visser,Nayeli Visser,,Enabled,Service Account,Yes,2022-01-17,2026-05-05
Basim.Ndiaye,Basim Ndiaye,,Disabled,Standard User,No,2023-06-08,2025-05-27
Alessandro.Vandenberg,Alessandro Vandenberg,,Enabled,Service Account,Yes,2022-07-30,2025-04-23
Hui.Ishikawa,Hui Ishikawa,,Enabled,Service Account,Yes,2022-08-10,2025-02-12
Eneko.Ngo,Eneko Ngo,,Enabled,Service Account,Yes,2023-11-08,2025-12-20
Marisol.Banerjee,Marisol Banerjee,,Enabled,Standard User,No,2023-04-15,2024-07-27
TSAHIN,Tsahin,tsahin@bitermtest.com,Enabled,Standard User,No,2023-05-02,2024-10-04
Henryk.Asante,Henryk Asante,,Enabled,Service Account,Yes,2023-03-21,2024-06-02
Teodora.Markovic,Teodora Markovic,,Enabled,Standard User,No,2022-01-12,2026-06-12
Naoko.Ferreira,Naoko Ferreira,,Enabled,Service Account,Yes,2023-08-04,2024-12-07
